joyvel,joyang,CandVel,CandAng,dist,velnormdist,angnormdist,vel_h_cost,ang_h_cost,cost
0.8,-0,0.151636,-0.076876,1.01011,1,0.776353,0.997955,0.271721,1,
0.8,-0,0.151636,-0.00187597,0.996832,1,1,0.997955,0.271721,1,
0.8,-0,0.151636,0.073124,1.00022,1,0.460814,0.997955,0.271721,1,
0.8,-0,0.151636,0.148124,1.01898,1,0.522056,0.997955,0.271721,1,
0.8,-0,0.151636,0.223124,1.05369,1,0.561701,0.997955,0.271721,1,
0.8,-0,0.151636,0.298124,1.10296,1,0.581399,0.997955,0.271721,1,
0.8,1.5,0.00347884,-0.00375036,1.69992,1,1,0.995651,0.605992,1,
0.8,1.5,0,0,1.71645,1,1,0.995651,0.605992,1,
0.8,1.5,0.00347884,-0.30375,1.71633,1,0.0726792,0.995651,0.605992,1,
0.8,1.5,0.00347884,-0.22875,1.71586,1,0.167765,0.995651,0.605992,1,
0.8,1.5,0.00347884,-0.15375,1.71398,1,0.384236,0.995651,0.605992,1,
0.8,1.5,0.00347884,-0.0787504,1.70595,1,0.817476,0.995651,0.605992,1,
0.8,1.5,0.00347884,-0.00375036,1.69992,1,1,0.995651,0.605992,1,
0.8,1.5,0.00347884,0.0712496,1.69948,1,0.44384,0.995651,0.605992,1,
0.8,1.5,0.00347884,0.14625,1.70463,1,0.544435,0.995651,0.605992,1,
0.8,1.5,0.00347884,0.22125,1.70972,1,0.283497,0.995651,0.605992,1,
0.8,1.5,0.00347884,0.29625,1.71174,1,0.166156,0.995651,0.605992,1,
0.8,1.5,0.0534788,-0.30375,1.54542,1,0.686012,0.995651,0.605992,1,
0.8,1.5,0.0534788,-0.22875,1.5116,1,0.701099,0.995651,0.605992,1,
0.8,1.5,0.0534788,-0.15375,1.48579,1,0.730903,0.995651,0.605992,1,
0.8,1.5,0.0534788,-0.0787504,1.46849,1,0.817476,0.995651,0.605992,1,
0.8,1.5,0.0534788,-0.00375036,1.46008,1,1,0.995651,0.605992,1,
0.8,1.5,0.0534788,0.0712496,1.46072,1,0.44384,0.995651,0.605992,1,
0.8,1.5,0.0534788,0.14625,1.47038,1,0.544435,0.995651,0.605992,1,
0.8,1.5,0.0534788,0.22125,1.48885,1,0.57683,0.995651,0.605992,1,
0.8,1.5,0.0534788,0.29625,1.51569,1,0.592822,0.995651,0.605992,1,
0.8,1.5,0.103479,-0.30375,1.33446,1,0.64,0.995651,0.605992,1,
0.8,1.5,0.103479,-0.22875,1.29056,1,0.701099,0.995651,0.605992,1,
0.8,1.5,0.103479,-0.15375,1.25514,1,0.730903,0.995651,0.605992,1,
0.8,1.5,0.103479,-0.0787504,1.23147,1,0.817476,0.995651,0.605992,1,
0.8,1.5,0.103479,-0.00375036,1.2203,1,1,0.995651,0.605992,1,
0.8,1.5,0.103479,0.0712496,1.22199,1,0.44384,0.995651,0.605992,1,
0.8,1.5,0.103479,0.14625,1.23646,1,0.544435,0.995651,0.605992,1,
0.8,1.5,0.103479,0.22125,1.26323,1,0.57683,0.995651,0.605992,1,
0.8,1.5,0.103479,0.29625,1.30145,1,0.592822,0.995651,0.605992,1,
0.8,1.5,0.153479,-0.30375,1.12649,1,0.64,0.995651,0.605992,1,
0.8,1.5,0.153479,-0.22875,1.07098,1,0.64,0.995651,0.605992,1,
0.8,1.5,0.153479,-0.15375,1.02628,1,0.730903,0.995651,0.605992,1,
0.8,1.5,0.153479,-0.0787504,0.995197,1,0.817476,0.995651,0.605992,1,
0.8,1.5,0.153479,-0.00375036,0.980635,1,1,0.995651,0.605992,1,
0.8,1.5,0.153479,0.0712496,0.983305,1,0.44384,0.995651,0.605992,1,
0.8,1.5,0.153479,0.14625,1.00309,1,0.544435,0.995651,0.605992,1,
0.8,1.5,0.153479,0.22125,1.03904,1,0.57683,0.995651,0.605992,1,
0.8,1.5,0.153479,0.29625,1.08963,1,0.592822,0.995651,0.605992,1,
0.8,1.5,0.203479,-0.30375,0.923772,1,0.64,0.995651,0.605992,1,
0.8,1.5,0.203479,-0.22875,0.85383,1,0.64,0.995651,0.605992,1,
0.8,1.5,0.203479,-0.15375,0.800316,1,0.64,0.995651,0.605992,1,
0.8,1.5,0.203479,-0.0787504,0.760355,1,0.817476,0.995651,0.605992,1,
0.8,1.5,0.203479,-0.00375036,0.741179,1,1,0.995651,0.605992,1,
0.8,1.5,0.203479,0.0712496,0.744719,1,0.44384,0.995651,0.605992,1,
0.8,1.5,0.203479,0.14625,0.770764,1,0.544435,0.995651,0.605992,1,
0.8,1.5,0.203479,0.22125,0.817465,1,0.57683,0.995651,0.605992,1,
0.8,1.5,0.203479,0.29625,0.881965,1,0.592822,0.995651,0.605992,1,
0.157582,1.5,0.00534629,-0.00557306,1.6906,1,1,0.190295,0.961114,0.66306,
0.157582,1.5,0,0,1.71601,1,1,0.190295,0.961114,0.66306,
0.157582,1.5,0.00534629,-0.305573,1.71498,1,0.152405,0.190295,0.961114,0.625853,
0.157582,1.5,0.00534629,-0.230573,1.71336,1,0.273949,0.190295,0.961114,0.625853,
0.157582,1.5,0.00534629,-0.155573,1.70816,1,0.596504,0.190295,0.961114,0.625853,
0.157582,1.5,0.00534629,-0.0805731,1.69686,1,0.813461,0.190295,0.961114,0.625853,
0.157582,1.5,0.00534629,-0.00557306,1.6906,1,1,0.190295,0.961114,0.625853,
0.157582,1.5,0.00534629,0.0694269,1.69006,1,0.43869,0.190295,0.961114,0.625853,
0.157582,1.5,0.00534629,0.144427,1.69525,1,0.543229,0.190295,0.961114,0.625853,
0.157582,1.5,0.00534629,0.219427,1.70377,1,0.389639,0.190295,0.961114,0.625853,
0.157582,1.5,0.00534629,0.294427,1.70788,1,0.219197,0.190295,0.961114,0.625853,
0.157582,1.5,0.0553463,-0.305573,1.53808,1,0.685738,0.190295,0.961114,0.625853,
0.157582,1.5,0.0553463,-0.230573,1.50362,1,0.700616,0.190295,0.961114,0.625853,
0.157582,1.5,0.0553463,-0.155573,1.47726,1,0.729838,0.190295,0.961114,0.625853,
0.157582,1.5,0.0553463,-0.0805731,1.45952,1,0.813461,0.190295,0.961114,0.625853,
0.157582,1.5,0.0553463,-0.00557306,1.45078,1,1,0.190295,0.961114,0.625853,
0.157582,1.5,0.0553463,0.0694269,1.45124,1,0.43869,0.190295,0.961114,0.625853,
0.157582,1.5,0.0553463,0.144427,1.46086,1,0.543229,0.190295,0.961114,0.625853,
0.157582,1.5,0.0553463,0.219427,1.47941,1,0.576305,0.190295,0.961114,0.625853,
0.157582,1.5,0.0553463,0.294427,1.50647,1,0.59253,0.190295,0.961114,0.625853,
0.157582,1.5,0.105346,-0.305573,1.3278,1,0.64,0.190295,0.961114,0.625853,
0.157582,1.5,0.105346,-0.230573,1.28294,1,0.700616,0.190295,0.961114,0.625853,
0.157582,1.5,0.105346,-0.155573,1.24686,1,0.729838,0.190295,0.961114,0.625853,
0.157582,1.5,0.105346,-0.0805731,1.22263,1,0.813461,0.190295,0.961114,0.625853,
0.157582,1.5,0.105346,-0.00557306,1.21103,1,1,0.190295,0.961114,0.625853,
0.157582,1.5,0.105346,0.0694269,1.21244,1,0.43869,0.190295,0.961114,0.625853,
0.157582,1.5,0.105346,0.144427,1.22679,1,0.543229,0.190295,0.961114,0.625853,
0.157582,1.5,0.105346,0.219427,1.2536,1,0.576305,0.190295,0.961114,0.625853,
0.157582,1.5,0.105346,0.294427,1.292,1,0.59253,0.190295,0.961114,0.625853,
0.157582,1.5,0.155346,-0.305573,1.12032,1,0.64,0.190295,0.961114,0.625853,
0.157582,1.5,0.155346,-0.230573,1.06399,1,0.64,0.190295,0.961114,0.625853,
0.157582,1.5,0.155346,-0.155573,1.01831,1,0.729838,0.190295,0.961114,0.625853,
0.157582,1.5,0.155346,-0.0805731,0.98653,1,0.813461,0.190295,0.961114,0.625853,
0.157582,1.5,0.155346,-0.00557306,0.971401,1,1,0.190295,0.961114,0.625853,
0.157582,1.5,0.155346,0.0694269,0.97368,1,0.43869,0.190295,0.961114,0.625853,
0.157582,1.5,0.155346,0.144427,0.993266,1,0.543229,0.190295,0.961114,0.625853,
0.157582,1.5,0.155346,0.219427,1.02922,1,0.576305,0.190295,0.961114,0.625853,
0.157582,1.5,0.155346,0.294427,1.07928,1,0.562862,0.190295,0.961114,0.625853,
-0,1.5,0.00597798,-0.290068,1.71418,1,0.181516,0.00747248,0.665289,0.496566,
-0,1.5,0,0,1.71601,1,1,0.00747248,0.665289,0.496566,
-0,1.5,0.00597798,-0.590068,1.71607,1,0.0503526,0.00747248,0.665289,0.498865,
-0,1.5,0.00597798,-0.515068,1.71588,1,0.0538015,0.00747248,0.665289,0.498865,
-0,1.5,0.00597798,-0.440068,1.7157,1,0.0584261,0.00747248,0.665289,0.498865,
-0,1.5,0.00597798,-0.365068,1.71522,1,0.118284,0.00747248,0.665289,0.498865,
-0,1.5,0.00597798,-0.290068,1.71418,1,0.181516,0.00747248,0.665289,0.498865,
-0,1.5,0.00597798,-0.215068,1.71153,1,0.358319,0.00747248,0.665289,0.498865,
-0,1.5,0.00597798,-0.140068,1.70289,1,0.739782,0.00747248,0.665289,0.498865,
-0,1.5,0.00597798,-0.0650685,1.69209,1,0.854794,0.00747248,0.665289,0.498865,
-0,1.5,0.00597798,0.0099315,1.68699,1,0.767271,0.00747248,0.665289,0.498865,
-0,1.5,0.055978,-0.590068,1.64889,1,0.343686,0.00747248,0.665289,0.498865,
-0,1.5,0.055978,-0.515068,1.63103,1,0.427135,0.00747248,0.665289,0.498865,
-0,1.5,0.055978,-0.440068,1.60452,1,0.533333,0.00747248,0.665289,0.498865,
-0,1.5,0.055978,-0.365068,1.56615,1,0.64,0.00747248,0.665289,0.498865,
-0,1.5,0.055978,-0.290068,1.52764,1,0.688183,0.00747248,0.665289,0.498865,
-0,1.5,0.055978,-0.215068,1.49466,1,0.704985,0.00747248,0.665289,0.498865,
-0,1.5,0.055978,-0.140068,1.46993,1,0.739782,0.00747248,0.665289,0.498865,
-0,1.5,0.055978,-0.0650685,1.45396,1,0.854794,0.00747248,0.665289,0.498865,
-0,1.5,0.055978,0.0099315,1.44709,1,0.767271,0.00747248,0.665289,0.498865,
-0,1.5,0.105978,-0.590068,1.52452,1,0.453333,0.00747248,0.665289,0.498865,
-0,1.5,0.105978,-0.515068,1.48312,1,0.533333,0.00747248,0.665289,0.498865,
-0,1.5,0.105978,-0.440068,1.42704,1,0.64,0.00747248,0.665289,0.498865,
-0,1.5,0.105978,-0.365068,1.36673,1,0.64,0.00747248,0.665289,0.498865,
-0,1.5,0.105978,-0.290068,1.31533,1,0.64,0.00747248,0.665289,0.498865,
-0,1.5,0.105978,-0.215068,1.27175,1,0.704985,0.00747248,0.665289,0.498865,
-0,1.5,0.105978,-0.140068,1.23792,1,0.739782,0.00747248,0.665289,0.498865,
-0,1.5,0.105978,-0.0650685,1.21618,1,0.854794,0.00747248,0.665289,0.498865,
-0,1.5,0.105978,0.0099315,1.20722,1,0.767271,0.00747248,0.665289,0.498865,
-0,1.5,0.155978,-0.590068,1.3894,1,0.48,0.00747248,0.665289,0.498865,
-0,1.5,0.155978,-0.515068,1.3274,1,0.586667,0.00747248,0.665289,0.498865,
-0,1.5,0.155978,-0.440068,1.24775,1,0.64,0.00747248,0.665289,0.498865,
-0,1.5,0.155978,-0.365068,1.17117,1,0.64,0.00747248,0.665289,0.498865,
-0,1.5,0.155978,-0.290068,1.105,1,0.64,0.00747248,0.665289,0.498865,
-0,1.5,0.155978,-0.215068,1.05122,1,0.64,0.00747248,0.665289,0.498865,
-0,1.5,0.155978,-0.140068,1.00754,1,0.739782,0.00747248,0.665289,0.498865,
-0,1.5,0.155978,-0.0650685,0.979009,1,0.854794,0.00747248,0.665289,0.498865,
-0,1.5,0.155978,0.0099315,0.967406,1,0.767271,0.00747248,0.665289,0.498865,
-0,1.5,0.205978,-0.590068,1.25348,1,0.506667,0.00747248,0.665289,0.498865,
-0,1.5,0.205978,-0.515068,1.17357,1,0.586667,0.00747248,0.665289,0.498865,
-0,1.5,0.205978,-0.440068,1.07496,1,0.64,0.00747248,0.665289,0.498865,
-0,1.5,0.205978,-0.365068,0.981796,1,0.64,0.00747248,0.665289,0.498865,
-0,1.5,0.205978,-0.290068,0.899849,1,0.64,0.00747248,0.665289,0.498865,
-0,1.5,0.205978,-0.215068,0.83192,1,0.64,0.00747248,0.665289,0.498865,
-0,1.5,0.205978,-0.140068,0.780233,1,0.739782,0.00747248,0.665289,0.498865,
-0,1.5,0.205978,-0.0650685,0.74303,1,0.854794,0.00747248,0.665289,0.498865,
-0,1.5,0.205978,0.0099315,0.727697,1,0.767271,0.00747248,0.665289,0.498865,
-0,1.5,0.00439208,-0.557717,1.7163,1,0.0517265,0.00549011,0.678865,0.517335,
-0,1.5,0.00439208,-0.857717,1.71714,1,0.0429614,0.00549011,0.750485,0.512149,
-0,1.5,0.00439208,-0.782717,1.71692,1,0.0445228,0.00549011,0.750485,0.512149,
-0,1.5,0.00439208,-0.707717,1.71671,1,0.0464151,0.00549011,0.750485,0.512149,
-0,1.5,0.00439208,-0.632717,1.7165,1,0.048756,0.00549011,0.750485,0.512149,
-0,1.5,0.00439208,-0.557717,1.7163,1,0.0517265,0.00549011,0.750485,0.512149,
-0,1.5,0.00439208,-0.482717,1.71612,1,0.0556201,0.00549011,0.750485,0.512149,
-0,1.5,0.00439208,-0.407717,1.71594,1,0.0609461,0.00549011,0.750485,0.512149,
-0,1.5,0.00439208,-0.332717,1.71571,1,0.0953399,0.00549011,0.750485,0.512149,
-0,1.5,0.00439208,-0.257717,1.71507,1,0.160898,0.00549011,0.750485,0.512149,
-0,1.5,0.0543921,-0.857717,1.6848,1,0.176295,0.00549011,0.750485,0.512149,
-0,1.5,0.0543921,-0.782717,1.67858,1,0.204523,0.00549011,0.750485,0.512149,
-0,1.5,0.0543921,-0.707717,1.67047,1,0.259748,0.00549011,0.750485,0.512149,
-0,1.5,0.0543921,-0.632717,1.65994,1,0.315423,0.00549011,0.750485,0.512149,
-0,1.5,0.0543921,-0.557717,1.64553,1,0.371727,0.00549011,0.750485,0.512149,
-0,1.5,0.0543921,-0.482717,1.62559,1,0.453333,0.00549011,0.750485,0.512149,
-0,1.5,0.0543921,-0.407717,1.59534,1,0.586667,0.00549011,0.750485,0.512149,
-0,1.5,0.0543921,-0.332717,1.55565,1,0.64,0.00549011,0.750485,0.512149,
-0,1.5,0.0543921,-0.257717,1.51934,1,0.694231,0.00549011,0.750485,0.512149,
-0,1.5,0.104392,-0.857717,1.61256,1,0.266667,0.00549011,0.750485,0.512149,
-0,1.5,0.104392,-0.782717,1.59561,1,0.293333,0.00549011,0.750485,0.512149,
-0,1.5,0.104392,-0.707717,1.57414,1,0.346667,0.00549011,0.750485,0.512149,
-0,1.5,0.104392,-0.632717,1.54733,1,0.4,0.00549011,0.750485,0.512149,
-0,1.5,0.104392,-0.557717,1.51256,1,0.48,0.00549011,0.750485,0.512149,
-0,1.5,0.104392,-0.482717,1.46649,1,0.586667,0.00549011,0.750485,0.512149,
-0,1.5,0.104392,-0.407717,1.40601,1,0.64,0.00549011,0.750485,0.512149,
-0,1.5,0.104392,-0.332717,1.34986,1,0.64,0.00549011,0.750485,0.512149,
-0,1.5,0.104392,-0.257717,1.30283,1,0.694231,0.00549011,0.750485,0.512149,
-0,1.5,0.154392,-0.857717,1.52421,1,0.32,0.00549011,0.750485,0.512149,
-0,1.5,0.154392,-0.782717,1.49663,1,0.346667,0.00549011,0.750485,0.512149,
-0,1.5,0.154392,-0.707717,1.46343,1,0.4,0.00549011,0.750485,0.512149,
-0,1.5,0.154392,-0.632717,1.42188,1,0.453333,0.00549011,0.750485,0.512149,
-0,1.5,0.154392,-0.557717,1.36918,1,0.533333,0.00549011,0.750485,0.512149,
-0,1.5,0.154392,-0.482717,1.30007,1,0.613333,0.00549011,0.750485,0.512149,
-0,1.5,0.154392,-0.407717,1.21939,1,0.64,0.00549011,0.750485,0.512149,
-0,1.5,0.154392,-0.332717,1.14758,1,0.64,0.00549011,0.750485,0.512149,
-0,1.5,0.154392,-0.257717,1.08697,1,0.64,0.00549011,0.750485,0.512149,
-0,1.5,0.204392,-0.857717,1.43146,1,0.32,0.00549011,0.750485,0.512149,
-0,1.5,0.204392,-0.782717,1.39437,1,0.373333,0.00549011,0.750485,0.512149,
-0,1.5,0.204392,-0.707717,1.35006,1,0.426667,0.00549011,0.750485,0.512149,
-0,1.5,0.204392,-0.632717,1.29497,1,0.48,0.00549011,0.750485,0.512149,
-0,1.5,0.204392,-0.557717,1.22614,1,0.533333,0.00549011,0.750485,0.512149,
-0,1.5,0.204392,-0.482717,1.13707,1,0.64,0.00549011,0.750485,0.512149,
-0,1.5,0.204392,-0.407717,1.03914,1,0.64,0.00549011,0.750485,0.512149,
-0,1.5,0.204392,-0.332717,0.951018,1,0.64,0.00549011,0.750485,0.512149,
-0,1.5,0.204392,-0.257717,0.875257,1,0.64,0.00549011,0.750485,0.512149,
-0.0794291,-1.5,0.00560709,-0.733646,1.71654,1,0.0457172,0.106295,1.98143,0.669909,
-0.0794291,-1.5,0.00560709,-1.03365,1.71746,1,0.040188,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.00560709,-0.958646,1.71722,1,0.0412459,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.00560709,-0.883646,1.71698,1,0.0424833,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.00560709,-0.808646,1.71675,1,0.0439503,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.00560709,-0.733646,1.71654,1,0.0457172,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.00560709,-0.658646,1.71633,1,0.0478864,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.00560709,-0.583646,1.71613,1,0.0506132,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.00560709,-0.508646,1.71594,1,0.0541442,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.00560709,-0.433646,1.71576,1,0.0588965,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.0556071,-1.03365,1.69411,1,0.120188,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.0556071,-0.958646,1.69002,1,0.147913,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.0556071,-0.883646,1.68524,1,0.175817,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.0556071,-0.808646,1.67926,1,0.20395,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.0556071,-0.733646,1.67169,1,0.232384,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.0556071,-0.658646,1.66165,1,0.287886,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.0556071,-0.583646,1.64839,1,0.343947,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.0556071,-0.508646,1.63016,1,0.427477,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.0556071,-0.433646,1.60304,1,0.533333,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.105607,-1.03365,1.6396,1,0.200188,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.105607,-0.958646,1.62904,1,0.227913,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.105607,-0.883646,1.6159,1,0.266667,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.105607,-0.808646,1.59951,1,0.293333,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.105607,-0.733646,1.57975,1,0.346667,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.105607,-0.658646,1.5547,1,0.4,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.105607,-0.583646,1.52237,1,0.453333,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.105607,-0.508646,1.4802,1,0.533333,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.105607,-0.433646,1.42292,1,0.64,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.155607,-1.03365,1.5695,1,0.24,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.155607,-0.958646,1.5514,1,0.266667,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.155607,-0.883646,1.53001,1,0.293333,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.155607,-0.808646,1.50468,1,0.32,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.155607,-0.733646,1.47303,1,0.373333,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.155607,-0.658646,1.43437,1,0.426667,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.155607,-0.583646,1.38563,1,0.506667,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.155607,-0.508646,1.32231,1,0.586667,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.155607,-0.433646,1.24215,1,0.64,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.205607,-1.03365,1.49405,1,0.266667,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.205607,-0.958646,1.46928,1,0.293333,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.205607,-0.883646,1.44007,1,0.32,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.205607,-0.808646,1.40566,1,0.346667,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.205607,-0.733646,1.36356,1,0.4,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.205607,-0.658646,1.31229,1,0.453333,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.205607,-0.583646,1.24864,1,0.506667,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.205607,-0.508646,1.1669,1,0.613333,0.106295,1.98143,0.665803,
-0.0794291,-1.5,0.205607,-0.433646,1.06787,1,0.64,0.106295,1.98143,0.665803,
-0.23571,-1.5,-0.0862849,-1.23943,1.67861,1,0.14461,0.311781,1.94748,0.667792,
-0.23571,-1.5,0.0137151,-1.5,1.716,1,0.0108122,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.0137151,-1.425,1.71715,1,0.0352409,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.0137151,-1.35,1.71643,1,0.0297913,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.0137151,-1.275,1.71671,1,0.0376285,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.0137151,-1.2,1.71643,1,0.0383136,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.0137151,-1.125,1.71616,1,0.0390901,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.0137151,-1.05,1.7159,1,0.0399774,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.0137151,-0.975,1.71566,1,0.0410013,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.0637151,-1.5,1.70329,1,0.0641455,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.0637151,-1.425,1.70141,1,0.0898079,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.0637151,-1.35,1.69935,1,0.0903528,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.0637151,-1.275,1.69739,1,0.0909618,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.0637151,-1.2,1.69448,1,0.118314,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.0637151,-1.125,1.69141,1,0.11909,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.0637151,-1.05,1.68745,1,0.146644,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.0637151,-0.975,1.68297,1,0.174335,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.113715,-1.5,1.67161,1,0.115984,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.113715,-1.425,1.66762,1,0.116475,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.113715,-1.35,1.66192,1,0.143686,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.113715,-1.275,1.65621,1,0.144295,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.113715,-1.2,1.64904,1,0.171647,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.113715,-1.125,1.64142,1,0.19909,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.113715,-1.05,1.63165,1,0.199977,0.311781,1.94748,0.681672,
-0.23571,-1.5,0.113715,-0.975,1.62008,1,0.24,0.311781,1.94748,0.681672,
-0.24437,-1.5,-0.238549,-1.43041,1.54477,1,0.186667,0.00727642,0.00119503,1.40667,
-0.8,-1.5,-0.244827,-1.44645,1.54102,1,0.186667,0.693966,0.102587,1.40667,
-0,-0,-0.176132,-0.908023,1.50188,1,0.293333,0.0298352,1.05802,0.548694,
-0,-0,0.0238682,-1.20802,1.71444,1,0.0382362,0.0298352,1.05802,0.548694,
-0,-0,0.0238682,-1.13302,1.71417,1,0.0390021,0.0298352,1.05802,0.548694,
-0,-0,0.0238682,-1.05802,1.71373,1,0.0665432,0.0298352,0.683023,0.540415,
-0,-0,0.0238682,-0.983023,1.71296,1,0.067551,0.0298352,0.683023,0.540415,
-0,-0,0.0238682,-0.908023,1.71224,1,0.0687253,0.0298352,0.683023,0.540415,
-0,-0,0.0238682,-0.833023,1.71115,1,0.0967778,0.0298352,0.683023,0.540415,
-0,-0,0.0238682,-0.758023,1.70986,1,0.0984378,0.0298352,0.608023,0.541575,
-0,-0,0.0238682,-0.683023,1.70789,1,0.127129,0.0298352,1.13302,0.55745,
-0,-0,0.0238682,-0.608023,1.70518,1,0.182986,0.0298352,1.13302,0.55745,
0.8,-0,0.0213253,-1.08791,1.71452,1,0.0395136,0.723343,0.412832,1.17219,
0.8,-0,0.0213253,-1.38791,1.7155,1,0.0197917,0.723343,0.412832,1.17219,
0.8,-0,0.0213253,-1.31291,1.71534,1,0.037312,0.723343,0.412832,1.17219,
0.8,-0,0.0213253,-1.23791,1.71505,1,0.0379569,0.723343,0.412832,1.17219,
0.8,-0,0.0213253,-1.16291,1.71478,1,0.0386851,0.723343,0.412832,1.17219,
0.8,-0,0.0213253,-1.08791,1.71452,1,0.0395136,0.723343,0.412832,1.17219,
0.8,-0,0.0213253,-1.01291,1.71426,1,0.0404649,0.723343,0.412832,1.17219,
0.8,-0,0.0213253,-0.937909,1.71353,1,0.0682349,0.723343,0.412832,1.17219,
0.8,-0,0.0213253,-0.862909,1.71283,1,0.0695301,0.723343,0.412832,1.17219,
0.8,-0,0.0213253,-0.787909,1.71187,1,0.0977385,0.723343,0.412832,1.17219,
0.8,-0,0.0713253,-1.38791,1.696,1,0.09007,0.723343,0.412832,1.17219,
0.8,-0,0.0713253,-1.31291,1.6937,1,0.117312,0.723343,0.412832,1.17219,
0.8,-0,0.0713253,-1.23791,1.69035,1,0.117957,0.723343,0.412832,1.17219,
0.8,-0,0.0713253,-1.16291,1.68717,1,0.118685,0.723343,0.412832,1.17219,
0.8,-0,0.0713253,-1.08791,1.68259,1,0.14618,0.723343,0.412832,1.17219,
0.8,-0,0.0713253,-1.01291,1.6776,1,0.173798,0.723343,0.412832,1.17219,
0.8,-0,0.0713253,-0.937909,1.67158,1,0.201568,0.723343,0.412832,1.17219,
0.8,-0,0.0713253,-0.862909,1.66398,1,0.22953,0.723343,0.412832,1.17219,
0.8,-0,0.0713253,-0.787909,1.65435,1,0.257738,0.723343,0.412832,1.17219,
0.8,-0,0.121325,-1.38791,1.65813,1,0.143403,0.723343,0.412832,1.17219,
0.8,-0,0.121325,-1.31291,1.6522,1,0.143979,0.723343,0.412832,1.17219,
0.8,-0,0.121325,-1.23791,1.64498,1,0.17129,0.723343,0.412832,1.17219,
0.8,-0,0.121325,-1.16291,1.63716,1,0.172018,0.723343,0.412832,1.17219,
0.8,-0,0.121325,-1.08791,1.62726,1,0.199514,0.723343,0.412832,1.17219,
0.8,-0,0.121325,-1.01291,1.61573,1,0.213333,0.723343,0.412832,1.17219,
0.8,-0,0.121325,-0.937909,1.60164,1,0.24,0.723343,0.412832,1.17219,
