dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.2,0.1,3,5,1,1,3,3,1,2

timestep,pos.x,pos.y,linadm,linsafe,angadm,angsafe,vel_h_cost,ang_h_cost,cost,cal_vel.v,cal_val.w,joy_v,joy_w
21.606,6.04506,4.58726,0,1,0,1,0.390708,0.0827271,0.473435,0.487434,-0.124091
21.798,6.14168,4.59359,0,1,0,1,0.386956,0.0713589,0.458315,0.490436,-0.107038
22.001,6.23942,4.59779,0,1,0,1,0.339355,0.068745,0.4081,0.528516,-0.103117
22.192,6.34169,4.59974,0,1,0,1,0.394537,0.059725,0.454262,0.484371,-0.0895875
22.398,6.46001,4.59872,0,1,0,1,0.446486,0.0585687,0.505055,0.442811,-0.0878531
22.601,6.53692,4.59672,0,1,0,1,0.447411,0.00273058,0.450141,0.442072,0.00409587
22.799,6.62551,4.59318,0,1,0,1,0.444903,0.000303847,0.445207,0.444078,-0.000455771
22.997,6.69944,4.59013,0,1,0,1,0.393508,0.04021,0.433718,0.485194,-0.060315
23.2,6.80583,4.58571,0,1,0,1,0.502534,0.00839534,0.51093,0.397973,0.012593
23.404,6.89618,4.58108,0,1,0,1,0.402804,0.0332362,0.43604,0.477757,-0.0498543
23.6,6.9821,4.57667,0,1,0,1,0.454124,0.000831513,0.454955,0.436701,-0.00124727
23.801,7.07353,4.57189,0,1,0,1,0.34856,0.00126011,0.34982,0.521152,-0.00189016
24.004,7.18461,4.56612,0,1,0,1,0.301012,0.000873769,0.301885,0.559191,-0.00131065
24.196,7.27447,4.56128,0,1,0,1,0.405422,0.000872905,0.406295,0.475663,0.00130936
24.398,7.38004,4.55552,0,1,0,1,0.405407,0.00023241,0.40564,0.475674,0.000348615
24.597,7.47484,4.55035,0,1,0,1,0.410305,0.0125748,0.42288,0.471756,-0.0188622
24.803,7.55372,4.54621,0,1,0,1,0.409794,0.0548282,0.464622,0.472165,0.0822423
25.012,7.66374,4.54043,0,1,0,1,0.45768,0.0117249,0.469405,0.433856,0.0175873
25.213,7.75557,4.53666,0,1,0,1,0.396938,0.00218565,0.399123,0.48245,0.00327848
25.409,7.84687,4.5335,0,1,0,1,0.395799,0.00246642,0.398265,0.483361,0.00369963
