joyvel,joyang,CandVel,CandAng,dist,velnormdist,angnormdist,vel_h_cost,ang_h_cost
-0,-1.5,0.172771,-0.229031,1.62529,1,1,0.0284642,0.476182,
-0,-1.5,0.172771,-0.154031,1.5422,1,1,0.0284642,0.476182,
-0,-1.5,0.172771,-0.0790308,1.46751,1,1,0.0284642,0.476182,
-0,-1.5,0.172771,-0.00403083,1.40251,1,1,0.0284642,0.476182,
-0,-1.5,0.172771,0.0709692,1.34858,1,1,0.0284642,0.476182,
-0,-1.5,0.172771,0.145969,1.30711,1,0.933864,0.0284642,0.476182,
-0,-1.5,0.172771,0.220969,1.27935,1,0.399673,0.0284642,0.476182,
-0,-1.5,0.172771,0.295969,1.26627,1,0.136215,0.0284642,0.476182,
-0,-1.5,0.222771,-0.304031,1.57363,1,1,0.0284642,0.476182,
-0,-1.5,0.222771,-0.229031,1.4737,1,1,0.0284642,0.476182,
-0,-1.5,0.222771,-0.154031,1.38105,1,1,0.0284642,0.476182,
-0,-1.5,0.222771,-0.0790308,1.29693,1,1,0.0284642,0.476182,
-0,-1.5,0.222771,-0.00403083,1.22284,1,1,0.0284642,0.476182,
-0,-1.5,0.222771,0.0709692,1.16063,1,1,0.0284642,0.476182,
-0,-1.5,0.222771,0.145969,1.11237,1,0.933864,0.0284642,0.476182,
-0,-1.5,0.222771,0.220969,1.08017,1,0.399673,0.0284642,0.476182,
-0,-1.5,0.222771,0.295969,1.0659,1,0.136215,0.0284642,0.476182,
-0,-1.5,0.0214719,-0.00336277,2.0235,1,1,0.0268399,0.476394,
-0,-1.5,0,0,2.11536,1,1,0.0268399,0.476394,
-0,-1.5,0.0214719,-0.303363,2.11809,1,0.783963,0.0268399,0.476394,
-0,-1.5,0.0214719,-0.228363,2.11643,1,1,0.0268399,0.476394,
-0,-1.5,0.0214719,-0.153363,2.11141,1,1,0.0268399,0.476394,
-0,-1.5,0.0214719,-0.0783628,2.06693,1,1,0.0268399,0.476394,
-0,-1.5,0.0214719,-0.00336277,2.0235,1,1,0.0268399,0.476394,
-0,-1.5,0.0214719,0.0716372,1.98479,1,1,0.0268399,0.476394,
-0,-1.5,0.0214719,0.146637,1.95107,1,0.926694,0.0268399,0.476394,
-0,-1.5,0.0214719,0.221637,1.92259,1,0.396539,0.0268399,0.476394,
-0,-1.5,0.0214719,0.296637,1.89952,1,0.134467,0.0268399,0.476394,
-0,-1.5,0.0714719,-0.303363,2.04231,1,1,0.0268399,0.476394,
-0,-1.5,0.0714719,-0.228363,1.97737,1,1,0.0268399,0.476394,
-0,-1.5,0.0714719,-0.153363,1.91523,1,1,0.0268399,0.476394,
-0,-1.5,0.0714719,-0.0783628,1.85907,1,1,0.0268399,0.476394,
-0,-1.5,0.0714719,-0.00336277,1.8095,1,1,0.0268399,0.476394,
-0,-1.5,0.0714719,0.0716372,1.76709,1,1,0.0268399,0.476394,
-0,-1.5,0.0714719,0.146637,1.73236,1,0.926694,0.0268399,0.476394,
-0,-1.5,0.0714719,0.221637,1.70571,1,0.396539,0.0268399,0.476394,
-0,-1.5,0.0714719,0.296637,1.68741,1,0.134467,0.0268399,0.476394,
-0,-1.5,0.121472,-0.303363,1.87602,1,1,0.0268399,0.476394,
-0,-1.5,0.121472,-0.228363,1.79701,1,1,0.0268399,0.476394,
-0,-1.5,0.121472,-0.153363,1.72452,1,1,0.0268399,0.476394,
-0,-1.5,0.121472,-0.0783628,1.65949,1,1,0.0268399,0.476394,
-0,-1.5,0.121472,-0.00336277,1.60288,1,1,0.0268399,0.476394,
-0,-1.5,0.121472,0.0716372,1.55561,1,1,0.0268399,0.476394,
-0,-1.5,0.121472,0.146637,1.51855,1,0.926694,0.0268399,0.476394,
-0,-1.5,0.121472,0.221637,1.49241,1,0.396539,0.0268399,0.476394,
-0,-1.5,0.121472,0.296637,1.47769,1,0.134467,0.0268399,0.476394,
-0,-1.5,0.171472,-0.303363,1.71866,1,1,0.0268399,0.476394,
-0,-1.5,0.171472,-0.228363,1.62869,1,1,0.0268399,0.476394,
-0,-1.5,0.171472,-0.153363,1.54594,1,1,0.0268399,0.476394,
-0,-1.5,0.171472,-0.0783628,1.47158,1,1,0.0268399,0.476394,
-0,-1.5,0.171472,-0.00336277,1.40689,1,1,0.0268399,0.476394,
-0,-1.5,0.171472,0.0716372,1.35325,1,1,0.0268399,0.476394,
-0,-1.5,0.171472,0.146637,1.31204,1,0.926694,0.0268399,0.476394,
-0,-1.5,0.171472,0.221637,1.28448,1,0.396539,0.0268399,0.476394,
-0,-1.5,0.171472,0.296637,1.27152,1,0.134467,0.0268399,0.476394,
0.8,-1.5,0.0206149,-0.00186585,2.0264,1,1,0.974231,0.31531,
0.8,-1.5,0,0,2.11536,1,1,0.974231,0.31531,
0.8,-1.5,0.0206149,-0.301866,2.11821,1,0.787719,0.974231,0.31531,
0.8,-1.5,0.0206149,-0.226866,2.11656,1,1,0.974231,0.31531,
0.8,-1.5,0.0206149,-0.151866,2.11277,1,1,0.974231,0.31531,
0.8,-1.5,0.0206149,-0.0768658,2.06965,1,1,0.974231,0.31531,
0.8,-1.5,0.0206149,-0.00186585,2.0264,1,1,0.974231,0.31531,
0.8,-1.5,0.0206149,0.0731342,1.98784,1,1,0.974231,0.31531,
0.8,-1.5,0.0206149,0.148134,1.95423,1,0.910862,0.974231,0.31531,
0.8,-1.5,0.0206149,0.223134,1.92581,1,0.389585,0.974231,0.31531,
0.8,-1.5,0.0206149,0.298134,1.90277,1,0.130578,0.974231,0.31531,
0.8,-1.5,0.0706149,-0.301866,2.04388,1,1,0.974231,0.31531,
0.8,-1.5,0.0706149,-0.226866,1.97925,1,1,0.974231,0.31531,
0.8,-1.5,0.0706149,-0.151866,1.91741,1,1,0.974231,0.31531,
0.8,-1.5,0.0706149,-0.0768658,1.86152,1,1,0.974231,0.31531,
0.8,-1.5,0.0706149,-0.00186585,1.81219,1,1,0.974231,0.31531,
0.8,-1.5,0.0706149,0.0731342,1.77001,1,1,0.974231,0.31531,
0.8,-1.5,0.0706149,0.148134,1.73546,1,0.910862,0.974231,0.31531,
0.8,-1.5,0.0706149,0.223134,1.70895,1,0.389585,0.974231,0.31531,
0.8,-1.5,0.0706149,0.298134,1.69075,1,0.130578,0.974231,0.31531,
0.8,-1.5,0.120615,-0.301866,1.87719,1,1,0.974231,0.31531,
0.8,-1.5,0.120615,-0.226866,1.7985,1,1,0.974231,0.31531,
0.8,-1.5,0.120615,-0.151866,1.72633,1,1,0.974231,0.31531,
0.8,-1.5,0.120615,-0.0768658,1.66161,1,1,0.974231,0.31531,
0.8,-1.5,0.120615,-0.00186585,1.6053,1,1,0.974231,0.31531,
0.8,-1.5,0.120615,0.0731342,1.55833,1,1,0.974231,0.31531,
0.8,-1.5,0.120615,0.148134,1.52153,1,0.910862,0.974231,0.31531,
0.8,-1.5,0.120615,0.223134,1.49562,1,0.389585,0.974231,0.31531,
0.8,-1.5,0.120615,0.298134,1.48108,1,0.130578,0.974231,0.31531,
0.8,-1.5,0.170615,-0.301866,1.71938,1,1,0.974231,0.31531,
0.8,-1.5,0.170615,-0.226866,1.62973,1,1,0.974231,0.31531,
0.8,-1.5,0.170615,-0.151866,1.54731,1,1,0.974231,0.31531,
0.8,-1.5,0.170615,-0.0768658,1.47329,1,1,0.974231,0.31531,
0.8,-1.5,0.170615,-0.00186585,1.40895,1,1,0.974231,0.31531,
0.8,-1.5,0.170615,0.0731342,1.35567,1,1,0.974231,0.31531,
0.8,-1.5,0.170615,0.148134,1.31481,1,0.910862,0.974231,0.31531,
0.8,-1.5,0.170615,0.223134,1.28758,1,0.389585,0.974231,0.31531,
0.8,-1.5,0.170615,0.298134,1.27491,1,0.130578,0.974231,0.31531,
0.8,-0,0.0204364,0.00109711,2.02556,1,1,0.974454,0.0170718,
0.8,-0,0,0,2.11536,1,1,0.974454,0.0170718,
0.8,-0,0.0204364,-0.298903,2.11818,1,0.795263,0.974454,0.0170718,
0.8,-0,0.0204364,-0.223903,2.11652,1,1,0.974454,0.0170718,
0.8,-0,0.0204364,-0.148903,2.11232,1,1,0.974454,0.0170718,
0.8,-0,0.0204364,-0.0739029,2.06861,1,1,0.974454,0.0170718,
0.8,-0,0.0204364,0.00109711,2.02556,1,1,0.974454,0.0170718,
0.8,-0,0.0204364,0.0760971,1.9872,1,1,0.974454,0.0170718,
0.8,-0,0.0204364,0.151097,1.9538,1,0.88045,0.974454,0.0170718,
0.8,-0,0.0204364,0.226097,1.92558,1,0.376093,0.974454,0.0170718,
0.8,-0,0.0204364,0.301097,1.90273,1,0.122995,0.974454,0.0170718,
0.8,-0,0.0704364,-0.298903,2.04224,1,1,0.974454,0.0170718,
0.8,-0,0.0704364,-0.223903,1.97737,1,1,0.974454,0.0170718,
0.8,-0,0.0704364,-0.148903,1.91578,1,1,0.974454,0.0170718,
0.8,-0,0.0704364,-0.0739029,1.86017,1,1,0.974454,0.0170718,
0.8,-0,0.0704364,0.00109711,1.81114,1,1,0.974454,0.0170718,
0.8,-0,0.0704364,0.0760971,1.76926,1,1,0.974454,0.0170718,
0.8,-0,0.0704364,0.151097,1.73503,1,0.88045,0.974454,0.0170718,
0.8,-0,0.0704364,0.226097,1.70884,1,0.376093,0.974454,0.0170718,
0.8,-0,0.0704364,0.301097,1.69096,1,0.122995,0.974454,0.0170718,
0.8,-0,0.120436,-0.298903,1.87456,1,1,0.974454,0.0170718,
0.8,-0,0.120436,-0.223903,1.79615,1,1,0.974454,0.0170718,
0.8,-0,0.120436,-0.148903,1.72429,1,1,0.974454,0.0170718,
0.8,-0,0.120436,-0.0739029,1.65992,1,1,0.974454,0.0170718,
0.8,-0,0.120436,0.00109711,1.60399,1,1,0.974454,0.0170718,
0.8,-0,0.120436,0.0760971,1.55742,1,1,0.974454,0.0170718,
0.8,-0,0.120436,0.151097,1.52105,1,0.88045,0.974454,0.0170718,
0.8,-0,0.120436,0.226097,1.49559,1,0.376093,0.974454,0.0170718,
0.8,-0,0.120436,0.301097,1.48148,1,0.122995,0.974454,0.0170718,
0.8,-0,0.170436,-0.298903,1.71626,1,1,0.974454,0.0170718,
0.8,-0,0.170436,-0.223903,1.62691,1,1,0.974454,0.0170718,
0.8,-0,0.170436,-0.148903,1.54483,1,1,0.974454,0.0170718,
0.8,-0,0.170436,-0.0739029,1.4712,1,1,0.974454,0.0170718,
0.8,-0,0.170436,0.00109711,1.40731,1,1,0.974454,0.0170718,
0.8,-0,0.170436,0.0760971,1.35452,1,1,0.974454,0.0170718,
0.8,-0,0.170436,0.151097,1.31419,1,0.88045,0.974454,0.0170718,
0.8,-0,0.170436,0.226097,1.28753,1,0.376093,0.974454,0.0170718,
0.8,-0,0.170436,0.301097,1.27544,1,0.122995,0.974454,0.0170718,
0.8,1.5,0.0236606,-0.0157667,2.02091,1,1,0.970424,0.531143,
0.8,1.5,0,0,2.11536,1,1,0.970424,0.531143,
0.8,1.5,0.0236606,-0.315767,2.11796,1,0.754215,0.970424,0.531143,
0.8,1.5,0.0236606,-0.240767,2.11631,1,0.98085,0.970424,0.531143,
0.8,1.5,0.0236606,-0.165767,2.11041,1,1,0.970424,0.531143,
0.8,1.5,0.0236606,-0.0907667,2.06537,1,1,0.970424,0.531143,
0.8,1.5,0.0236606,-0.0157667,2.02091,1,1,0.970424,0.531143,
0.8,1.5,0.0236606,0.0592333,1.98124,1,1,0.970424,0.531143,
0.8,1.5,0.0236606,0.134233,1.94663,1,1,0.970424,0.531143,
0.8,1.5,0.0236606,0.209233,1.91735,1,0.457988,0.970424,0.531143,
0.8,1.5,0.0236606,0.284233,1.89358,1,0.168264,0.970424,0.531143,
0.8,1.5,0.0736606,-0.315767,2.0445,1,1,0.970424,0.531143,
0.8,1.5,0.0736606,-0.240767,1.98015,1,1,0.970424,0.531143,
0.8,1.5,0.0736606,-0.165767,1.91663,1,1,0.970424,0.531143,
0.8,1.5,0.0736606,-0.0907667,1.85905,1,1,0.970424,0.531143,
0.8,1.5,0.0736606,-0.0157667,1.80804,1,1,0.970424,0.531143,
0.8,1.5,0.0736606,0.0592333,1.76421,1,1,0.970424,0.531143,
0.8,1.5,0.0736606,0.134233,1.72809,1,1,0.970424,0.531143,
0.8,1.5,0.0736606,0.209233,1.70011,1,0.457988,0.970424,0.531143,
0.8,1.5,0.0736606,0.284233,1.68058,1,0.168264,0.970424,0.531143,
0.8,1.5,0.123661,-0.315767,1.88259,1,1,0.970424,0.531143,
0.8,1.5,0.123661,-0.240767,1.80209,1,1,0.970424,0.531143,
0.8,1.5,0.123661,-0.165767,1.72799,1,1,0.970424,0.531143,
0.8,1.5,0.123661,-0.0907667,1.66125,1,1,0.970424,0.531143,
0.8,1.5,0.123661,-0.0157667,1.60284,1,1,0.970424,0.531143,
0.8,1.5,0.123661,0.0592333,1.5537,1,1,0.970424,0.531143,
0.8,1.5,0.123661,0.134233,1.51474,1,1,0.970424,0.531143,
0.8,1.5,0.123661,0.209233,1.48672,1,0.457988,0.970424,0.531143,
0.8,1.5,0.123661,0.284233,1.47018,1,0.168264,0.970424,0.531143,
0.8,1.5,0.173661,-0.315767,1.72766,1,1,0.970424,0.531143,
0.8,1.5,0.173661,-0.240767,1.63614,1,1,0.970424,0.531143,
0.8,1.5,0.173661,-0.165767,1.55168,1,1,0.970424,0.531143,
0.8,1.5,0.173661,-0.0907667,1.47542,1,1,0.970424,0.531143,
0.8,1.5,0.173661,-0.0157667,1.40865,1,1,0.970424,0.531143,
0.8,1.5,0.173661,0.0592333,1.35276,1,1,0.970424,0.531143,
0.8,1.5,0.173661,0.134233,1.30915,1,1,0.970424,0.531143,
0.8,1.5,0.173661,0.209233,1.27912,1,0.457988,0.970424,0.531143,
0.8,1.5,0.173661,0.284233,1.2637,1,0.168264,0.970424,0.531143,
0.8,1.5,0.223661,-0.315767,1.58752,1,1,0.970424,0.531143,
0.8,1.5,0.223661,-0.240767,1.48639,1,1,0.970424,0.531143,
0.8,1.5,0.223661,-0.165767,1.39237,1,1,0.970424,0.531143,
0.8,1.5,0.223661,-0.0907667,1.30666,1,1,0.970424,0.531143,
0.8,1.5,0.223661,-0.0157667,1.23072,1,1,0.970424,0.531143,
0.8,1.5,0.223661,0.0592333,1.16635,1,1,0.970424,0.531143,
0.8,1.5,0.223661,0.134233,1.11561,1,1,0.970424,0.531143,
0.8,1.5,0.223661,0.209233,1.08065,1,0.457988,0.970424,0.531143,
0.8,1.5,0.223661,0.284233,1.0634,1,0.168264,0.970424,0.531143,
0.8,1.5,0.0141524,-0.0710073,2.09355,1,1,0.982309,0.78142,
0.8,1.5,0,0,2.11536,1,1,0.982309,0.78142,
0.8,1.5,0.0141524,-0.371007,2.12092,1,0.645888,0.982309,0.78142,
0.8,1.5,0.0141524,-0.296007,2.11926,1,0.802781,0.982309,0.78142,
0.8,1.5,0.0141524,-0.221007,2.1176,1,1,0.982309,0.78142,
0.8,1.5,0.0141524,-0.146007,2.11596,1,1,0.982309,0.78142,
0.8,1.5,0.0141524,-0.0710073,2.09355,1,1,0.982309,0.78142,
0.8,1.5,0.0141524,0.00399266,2.05136,1,1,0.982309,0.78142,
0.8,1.5,0.0141524,0.0789927,2.01355,1,1,0.982309,0.78142,
0.8,1.5,0.0141524,0.153993,1.98036,1,0.851861,0.982309,0.78142,
0.8,1.5,0.0141524,0.228993,1.952,1,0.363245,0.982309,0.78142,
0.8,1.5,0.0641524,-0.371007,2.09419,1,0.912555,0.982309,0.78142,
0.8,1.5,0.0641524,-0.296007,2.05958,1,1,0.982309,0.78142,
0.8,1.5,0.0641524,-0.221007,1.9984,1,1,0.982309,0.78142,
0.8,1.5,0.0641524,-0.146007,1.93831,1,1,0.982309,0.78142,
0.8,1.5,0.0641524,-0.0710073,1.88399,1,1,0.982309,0.78142,
0.8,1.5,0.0641524,0.00399266,1.83602,1,1,0.982309,0.78142,
0.8,1.5,0.0641524,0.0789927,1.79491,1,1,0.982309,0.78142,
0.8,1.5,0.0641524,0.153993,1.76114,1,0.851861,0.982309,0.78142,
0.8,1.5,0.0641524,0.228993,1.73506,1,0.363245,0.982309,0.78142,
0.8,1.5,0.114152,-0.371007,1.9696,1,1,0.982309,0.78142,
0.8,1.5,0.114152,-0.296007,1.89224,1,1,0.982309,0.78142,
0.8,1.5,0.114152,-0.221007,1.81549,1,1,0.982309,0.78142,
0.8,1.5,0.114152,-0.146007,1.74519,1,1,0.982309,0.78142,
0.8,1.5,0.114152,-0.0710073,1.68225,1,1,0.982309,0.78142,
0.8,1.5,0.114152,0.00399266,1.62758,1,1,0.982309,0.78142,
0.8,1.5,0.114152,0.0789927,1.58204,1,1,0.982309,0.78142,
0.8,1.5,0.114152,0.153993,1.54643,1,0.851861,0.982309,0.78142,
0.8,1.5,0.114152,0.228993,1.52138,1,0.363245,0.982309,0.78142,
0.8,1.5,0.164152,-0.371007,1.82586,1,1,0.982309,0.78142,
0.8,1.5,0.164152,-0.296007,1.7319,1,1,0.982309,0.78142,
0.8,1.5,0.164152,-0.221007,1.64413,1,1,0.982309,0.78142,
0.8,1.5,0.164152,-0.146007,1.56362,1,1,0.982309,0.78142,
0.8,1.5,0.164152,-0.0710073,1.49152,1,1,0.982309,0.78142,
0.8,1.5,0.164152,0.00399266,1.42908,1,1,0.982309,0.78142,
0.8,1.5,0.164152,0.0789927,1.37762,1,1,0.982309,0.78142,
0.8,1.5,0.164152,0.153993,1.33841,1,0.851861,0.982309,0.78142,
0.8,1.5,0.164152,0.228993,1.31257,1,0.363245,0.982309,0.78142,
0.773992,1.5,0.018453,-0.0592719,2.06831,1,1,0.944424,0.752298,
0.773992,1.5,0,0,2.11536,1,1,0.944424,0.752298,
0.773992,1.5,0.018453,-0.359272,2.11987,1,0.666115,0.944424,0.752298,
0.773992,1.5,0.018453,-0.284272,2.11822,1,0.834821,0.944424,0.752298,
0.773992,1.5,0.018453,-0.209272,2.11656,1,1,0.944424,0.752298,
0.773992,1.5,0.018453,-0.134272,2.11226,1,1,0.944424,0.752298,
0.773992,1.5,0.018453,-0.0592719,2.06831,1,1,0.944424,0.752298,
0.773992,1.5,0.018453,0.0157281,2.02636,1,1,0.944424,0.752298,
0.773992,1.5,0.018453,0.0907281,1.98904,1,1,0.944424,0.752298,
0.773992,1.5,0.018453,0.165728,1.95662,1,0.74622,0.944424,0.752298,
0.773992,1.5,0.018453,0.240728,1.92931,1,0.314337,0.944424,0.752298,
0.773992,1.5,0.068453,-0.359272,2.08145,1,0.986115,0.944424,0.752298,
0.773992,1.5,0.068453,-0.284272,2.03735,1,1,0.944424,0.752298,
0.773992,1.5,0.068453,-0.209272,1.97239,1,1,0.944424,0.752298,
0.773992,1.5,0.068453,-0.134272,1.91231,1,1,0.944424,0.752298,
0.773992,1.5,0.068453,-0.0592719,1.85826,1,1,0.944424,0.752298,
0.773992,1.5,0.068453,0.0157281,1.81082,1,1,0.944424,0.752298,
0.773992,1.5,0.068453,0.0907281,1.77054,1,1,0.944424,0.752298,
0.773992,1.5,0.068453,0.165728,1.73788,1,0.74622,0.944424,0.752298,
0.773992,1.5,0.068453,0.240728,1.71321,1,0.314337,0.944424,0.752298,
0.773992,1.5,0.118453,-0.359272,1.9462,1,1,0.944424,0.752298,
0.773992,1.5,0.118453,-0.284272,1.86542,1,1,0.944424,0.752298,
0.773992,1.5,0.118453,-0.209272,1.78865,1,1,0.944424,0.752298,
0.773992,1.5,0.118453,-0.134272,1.71858,1,1,0.944424,0.752298,
0.773992,1.5,0.118453,-0.0592719,1.65613,1,1,0.944424,0.752298,
0.773992,1.5,0.118453,0.0157281,1.60223,1,1,0.944424,0.752298,
0.773992,1.5,0.118453,0.0907281,1.55778,1,1,0.944424,0.752298,
0.773992,1.5,0.118453,0.165728,1.52359,1,0.74622,0.944424,0.752298,
0.773992,1.5,0.118453,0.240728,1.50029,1,0.314337,0.944424,0.752298,
0.773992,1.5,0.168453,-0.359272,1.79841,1,1,0.944424,0.752298,
0.773992,1.5,0.168453,-0.284272,1.70441,1,1,0.944424,0.752298,
0.773992,1.5,0.168453,-0.209272,1.61681,1,1,0.944424,0.752298,
0.773992,1.5,0.168453,-0.134272,1.53668,1,1,0.944424,0.752298,
0.773992,1.5,0.168453,-0.0592719,1.46521,1,1,0.944424,0.752298,
0.773992,1.5,0.168453,0.0157281,1.4037,1,1,0.944424,0.752298,
0.773992,1.5,0.168453,0.0907281,1.35351,1,1,0.944424,0.752298,
0.773992,1.5,0.168453,0.165728,1.31594,1,0.74622,0.944424,0.752298,
0.773992,1.5,0.168453,0.240728,1.29213,1,0.314337,0.944424,0.752298,
-0,1.5,0.0210117,-0.0393998,2.04577,1,1,0.0262646,0.490006,
-0,1.5,0,0,2.11536,1,1,0.0262646,0.490006,
-0,1.5,0.0210117,-0.3394,2.11897,1,0.703555,0.0262646,0.490006,
-0,1.5,0.0210117,-0.2644,2.11731,1,0.895562,0.0262646,0.490006,
-0,1.5,0.0210117,-0.1894,2.11566,1,1,0.0262646,0.490006,
-0,1.5,0.0210117,-0.1144,2.09131,1,1,0.0262646,0.490006,
-0,1.5,0.0210117,-0.0393998,2.04577,1,1,0.0262646,0.490006,
-0,1.5,0.0210117,0.0356002,2.0048,1,1,0.0262646,0.490006,
-0,1.5,0.0210117,0.1106,1.96866,1,1,0.0262646,0.490006,
-0,1.5,0.0210117,0.1856,1.93763,1,0.597799,0.0262646,0.490006,
-0,1.5,0.0210117,0.2606,1.9119,1,0.241564,0.0262646,0.490006,
-0,1.5,0.0710117,-0.3394,2.06613,1,1,0.0262646,0.490006,
-0,1.5,0.0710117,-0.2644,2.01081,1,1,0.0262646,0.490006,
-0,1.5,0.0710117,-0.1894,1.94614,1,1,0.0262646,0.490006,
-0,1.5,0.0710117,-0.1144,1.88711,1,1,0.0262646,0.490006,
-0,1.5,0.0710117,-0.0393998,1.83437,1,1,0.0262646,0.490006,
-0,1.5,0.0710117,0.0356002,1.7885,1,1,0.0262646,0.490006,
-0,1.5,0.0710117,0.1106,1.75005,1,1,0.0262646,0.490006,
-0,1.5,0.0710117,0.1856,1.71948,1,0.597799,0.0262646,0.490006,
-0,1.5,0.0710117,0.2606,1.69712,1,0.241564,0.0262646,0.490006,
-0,1.5,0.121012,-0.3394,1.91749,1,1,0.0262646,0.490006,
-0,1.5,0.121012,-0.2644,1.83578,1,1,0.0262646,0.490006,
-0,1.5,0.121012,-0.1894,1.76014,1,1,0.0262646,0.490006,
-0,1.5,0.121012,-0.1144,1.6915,1,1,0.0262646,0.490006,
-0,1.5,0.121012,-0.0393998,1.6308,1,1,0.0262646,0.490006,
-0,1.5,0.121012,0.0356002,1.57898,1,1,0.0262646,0.490006,
-0,1.5,0.121012,0.1106,1.53696,1,1,0.0262646,0.490006,
-0,1.5,0.121012,0.1856,1.50552,1,0.597799,0.0262646,0.490006,
-0,1.5,0.121012,0.2606,1.48525,1,0.241564,0.0262646,0.490006,
-0,1.5,0.171012,-0.3394,1.76547,1,1,0.0262646,0.490006,
-0,1.5,0.171012,-0.2644,1.67252,1,1,0.0262646,0.490006,
-0,1.5,0.171012,-0.1894,1.58626,1,1,0.0262646,0.490006,
-0,1.5,0.171012,-0.1144,1.5078,1,1,0.0262646,0.490006,
-0,1.5,0.171012,-0.0393998,1.43838,1,1,0.0262646,0.490006,
-0,1.5,0.171012,0.0356002,1.37934,1,1,0.0262646,0.490006,
-0,1.5,0.171012,0.1106,1.33204,1,1,0.0262646,0.490006,
-0,1.5,0.171012,0.1856,1.29782,1,0.597799,0.0262646,0.490006,
-0,1.5,0.171012,0.2606,1.27777,1,0.241564,0.0262646,0.490006,
-0,1.5,0.0193502,-0.0470291,2.05731,1,1,0.0241878,0.492435,
-0,1.5,0,0,2.11536,1,1,0.0241878,0.492435,
-0,1.5,0.0193502,-0.347029,2.11944,1,0.688673,0.0241878,0.492435,
-0,1.5,0.0193502,-0.272029,2.11778,1,0.871193,0.0241878,0.492435,
-0,1.5,0.0193502,-0.197029,2.11613,1,1,0.0241878,0.492435,
-0,1.5,0.0193502,-0.122029,2.10306,1,1,0.0241878,0.492435,
-0,1.5,0.0193502,-0.0470291,2.05731,1,1,0.0241878,0.492435,
-0,1.5,0.0193502,0.0279709,2.01602,1,1,0.0241878,0.492435,
-0,1.5,0.0193502,0.102971,1.97945,1,1,0.0241878,0.492435,
-0,1.5,0.0193502,0.177971,1.94786,1,0.650861,0.0241878,0.492435,
-0,1.5,0.0193502,0.252971,1.92147,1,0.268151,0.0241878,0.492435,
-0,1.5,0.0693502,-0.347029,2.07403,1,1,0.0241878,0.492435,
-0,1.5,0.0693502,-0.272029,2.02363,1,1,0.0241878,0.492435,
-0,1.5,0.0693502,-0.197029,1.95878,1,1,0.0241878,0.492435,
-0,1.5,0.0693502,-0.122029,1.89948,1,1,0.0241878,0.492435,
-0,1.5,0.0693502,-0.0470291,1.84632,1,1,0.0241878,0.492435,
-0,1.5,0.0693502,0.0279709,1.79992,1,1,0.0241878,0.492435,
-0,1.5,0.0693502,0.102971,1.76079,1,1,0.0241878,0.492435,
-0,1.5,0.0693502,0.177971,1.72941,1,0.650861,0.0241878,0.492435,
-0,1.5,0.0693502,0.252971,1.70612,1,0.268151,0.0241878,0.492435,
-0,1.5,0.11935,-0.347029,1.93102,1,1,0.0241878,0.492435,
-0,1.5,0.11935,-0.272029,1.84943,1,1,0.0241878,0.492435,
-0,1.5,0.11935,-0.197029,1.7735,1,1,0.0241878,0.492435,
-0,1.5,0.11935,-0.122029,1.70443,1,1,0.0241878,0.492435,
-0,1.5,0.11935,-0.0470291,1.64316,1,1,0.0241878,0.492435,
-0,1.5,0.11935,0.0279709,1.59063,1,1,0.0241878,0.492435,
-0,1.5,0.11935,0.102971,1.54772,1,1,0.0241878,0.492435,
-0,1.5,0.11935,0.177971,1.51524,1,0.650861,0.0241878,0.492435,
-0,1.5,0.11935,0.252971,1.49378,1,0.268151,0.0241878,0.492435,
-0,1.5,0.16935,-0.347029,1.78007,1,1,0.0241878,0.492435,
-0,1.5,0.16935,-0.272029,1.68685,1,1,0.0241878,0.492435,
-0,1.5,0.16935,-0.197029,1.60021,1,1,0.0241878,0.492435,
-0,1.5,0.16935,-0.122029,1.52123,1,1,0.0241878,0.492435,
-0,1.5,0.16935,-0.0470291,1.45113,1,1,0.0241878,0.492435,
-0,1.5,0.16935,0.0279709,1.39123,1,1,0.0241878,0.492435,
-0,1.5,0.16935,0.102971,1.3429,1,1,0.0241878,0.492435,
-0,1.5,0.16935,0.177971,1.30743,1,0.650861,0.0241878,0.492435,
-0,1.5,0.16935,0.252971,1.28594,1,0.268151,0.0241878,0.492435,
-0.8,0,0.0217401,-0.0647338,2.05756,1,1,1.02718,0.396866,
-0.8,0,0,0,2.11536,1,1,1.02718,0.396866,
-0.8,0,0.0217401,-0.364734,2.1194,1,0.656539,1.02718,0.396866,
-0.8,0,0.0217401,-0.289734,2.11774,1,0.819586,1.02718,0.396866,
-0.8,0,0.0217401,-0.214734,2.11608,1,1,1.02718,0.396866,
-0.8,0,0.0217401,-0.139734,2.10456,1,1,1.02718,0.396866,
-0.8,0,0.0217401,-0.0647338,2.05756,1,1,1.02718,0.396866,
-0.8,0,0.0217401,0.0102662,2.01494,1,1,1.02718,0.396866,
-0.8,0,0.0217401,0.0852662,1.9771,1,1,1.02718,0.396866,
-0.8,0,0.0217401,0.160266,1.94432,1,0.793463,1.02718,0.396866,
-0.8,0,0.0217401,0.235266,1.91682,1,0.336493,1.02718,0.396866,
-0.8,0,0.0717401,-0.364734,2.07659,1,1,1.02718,0.396866,
-0.8,0,0.0717401,-0.289734,2.0308,1,1,1.02718,0.396866,
-0.8,0,0.0717401,-0.214734,1.96465,1,1,1.02718,0.396866,
-0.8,0,0.0717401,-0.139734,1.90351,1,1,1.02718,0.396866,
