dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.5,0.1,3,2,1,1,3,3,1,1.875

joyvel,joyang,CandVel,CandAng,adm,safe,vel_h_cost,ang_h_cost,cost
0,0,0.389338,-0.22192,0.999358,0.000642364,0.486673,0.147947,0.999765
0,0,0.389338,-0.0719202,0.99921,0.00078998,0.486673,0.0479468,0.999632
0,0,0.389338,0.0780798,0.999214,0.000785771,0.486673,0.0520532,0.999638
0,0,0.389338,0.22808,0.999364,0.000635628,0.486673,0.152053,0.99977
0,0,0.389338,0.37808,0.99951,0.000489767,0.486673,0.252053,0.999872
0,0,0.389338,0.52808,0.999614,0.000386305,0.486673,0.352053,0.999938
0,0,0.489338,-0.82192,0.999741,0.000258512,0.611673,0.547947,1.00004
0,0,0.489338,-0.67192,0.999696,0.000304439,0.611673,0.447947,1.00002
0,0,0.489338,-0.52192,0.999634,0.000366286,0.611673,0.347947,0.999985
0,0,0.489338,-0.37192,0.999551,0.000449202,0.611673,0.247947,0.999937
0,0,0.489338,-0.22192,0.999449,0.000550777,0.611673,0.147947,0.999868
0,0,0.489338,-0.0719202,0.999364,0.000635593,0.611673,0.0479468,0.999784
0,0,0.489338,0.0780798,0.999367,0.000633395,0.611673,0.0520532,0.999787
0,0,0.489338,0.22808,0.999453,0.000546514,0.611673,0.152053,0.999871
0,0,0.489338,0.37808,0.999555,0.000445352,0.611673,0.252053,0.999939
0,0,0.489338,0.52808,0.999637,0.000363361,0.611673,0.352053,0.999987

0,0,-8.93079e-05,-0.00689887,0,1,0.000111635,0.00459925,0.00471088
0,0,0,0,0,1,0,0,0
0,0,0.0999107,-0.756899,1,0,0.124888,0.504599,1
0,0,0.0999107,-0.606899,1,0,0.124888,0.404599,1
0,0,0.0999107,-0.456899,1,0,0.124888,0.304599,1
0,0,0.0999107,-0.306899,1,0,0.124888,0.204599,1
0,0,0.0999107,-0.156899,1,0,0.124888,0.104599,1
0,0,0.0999107,-0.00689887,1,0,0.124888,0.00459925,1
0,0,0.0999107,0.143101,1,0,0.124888,0.0954008,1
0,0,0.0999107,0.293101,1,0,0.124888,0.195401,1
0,0,0.0999107,0.443101,1,0,0.124888,0.295401,1
0,0,0.0999107,0.593101,1,0,0.124888,0.395401,1
0,0,0.199911,-0.756899,1,0,0.249888,0.504599,1
0,0,0.199911,-0.606899,1,0,0.249888,0.404599,1
0,0,0.199911,-0.456899,0.999715,0.000284591,0.249888,0.304599,0.999873
0,0,0.199911,-0.306899,0.999598,0.00040166,0.249888,0.204599,0.999781
0,0,0.199911,-0.156899,0.999363,0.000636936,0.249888,0.104599,0.999589
0,0,0.199911,-0.00689887,0.999066,0.000933968,0.249888,0.00459925,0.999304
0,0,0.199911,0.143101,0.999332,0.000667734,0.249888,0.0954008,0.999563
