joyvel,joyang,CandVel,CandAng,dist,velnormdist,angnormdist,vel_h_cost,ang_h_cost,cost
0.8,-0,0.0430492,0.770529,0.318343,1,0.0793549,0.946188,0.513686,1.9076,
0.8,-0,0.168049,-0.729471,1.65293,1,1,0.789938,0.486314,1.27625,
0.8,-0,0.168049,-0.541971,1.63631,1,1,0.789938,0.361314,1.15125,
0.8,-0,0.168049,-0.354471,1.61973,1,1,0.789938,0.236314,1.02625,
0.8,-0,0.168049,-0.166971,1.43031,1,1,0.789938,0.111314,0.901252,
0.8,-0,0.168049,0.0205295,1.23939,0.950125,1,0.789938,0.0136863,0.814102,
0.8,-0,0.168049,0.208029,0.821536,0.782941,1,0.789938,0.138686,0.974221,
0.8,-0,0.168049,0.395529,0.441129,0.762875,0.453773,0.789938,0.263686,1.50563,
0.8,-0,0.168049,0.583029,0.129788,0.268689,0.0799441,0.789938,0.388686,1.89469,
0.8,-0,0.168049,0.770529,0.0334541,0.0819787,0.0123123,0.789938,0.513686,1.97679,
0.8,-0,0.293049,-0.729471,1.64158,1,1,0.633688,0.486314,1.12,
0.8,-0,0.293049,-0.541971,1.59264,1,0.805666,0.633688,0.361314,1.11912,
0.8,-0,0.293049,-0.354471,1.25244,1,1,0.633688,0.236314,0.870002,
0.8,-0,0.293049,-0.166971,0.886083,1,1,0.633688,0.111314,0.745002,
0.8,-0,0.293049,0.0205295,0.751607,1,1,0.633688,0.0136863,0.647375,
0.8,-0,0.293049,0.208029,0.683035,0.24558,1,0.633688,0.138686,1.04873,
0.8,-0,0.293049,0.395529,0.271872,0.0889016,0.33731,0.633688,0.263686,1.71907,
0.8,-0,0.293049,0.583029,0.00424594,0.0017784,0.00352985,0.633688,0.388686,1.99719,
0.8,-0,0.293049,0.770529,0.00418417,0.00251217,0.00254147,0.633688,0.513686,1.99784,
0.8,-0,0.418049,-0.729471,1.55124,1,0.60421,0.477438,0.486314,1.16706,
0.8,-0,0.418049,-0.541971,1.31189,1,0.855666,0.477438,0.361314,0.930936,
0.8,-0,0.418049,-0.354471,0.930395,0.595468,1,0.477438,0.236314,0.925145,
0.8,-0,0.418049,-0.166971,0.454695,0.256976,1,0.477438,0.111314,0.977028,
0.8,-0,0.418049,0.0205295,0.156665,0.180136,1,0.477438,0.0136863,0.919554,
0.8,-0,0.418049,0.208029,0.40414,0.450889,0.350028,0.477438,0.138686,1.4629,
0.8,-0,0.418049,0.395529,0.184758,0.0452331,0.228612,0.477438,0.263686,1.80803,
0.8,-0,0.418049,0.583029,0.010329,0.00217846,0.0087192,0.477438,0.388686,1.99353,
0.8,-0,0.418049,0.770529,0.0100244,0.00892871,0.00434123,0.477438,0.513686,1.99322,
0.8,-0,0.543049,-0.729471,1.34307,0.932975,0.60421,0.321188,0.486314,1.05631,
0.8,-0,0.543049,-0.541971,1.0759,0.578604,0.805666,0.321188,0.361314,1.09267,
0.8,-0,0.543049,-0.354471,0.720911,0.236752,0.95,0.321188,0.236314,1.11379,
0.8,-0,0.543049,-0.166971,0.335894,0.0333017,1,0.321188,0.111314,1.08871,
0.8,-0,0.543049,0.0205295,0.00712057,0.00528923,0.102471,0.321188,0.0136863,1.89534,
0.8,-0,0.543049,0.208029,0.132567,0.0861562,0.225696,0.321188,0.138686,1.74712,
0.8,-0,0.543049,0.395529,0.0921469,0.0229345,0.112149,0.321188,0.263686,1.90186,
0.8,-0,0.543049,0.583029,0.00706828,0.00045889,0.00604659,0.321188,0.388686,1.99599,
0.8,-0,0.543049,0.770529,0.00432405,0.00168723,0.00254147,0.321188,0.513686,1.99762,
0.8,-0,0.668049,-0.729471,1.1575,0.561467,0.60421,0.164938,0.486314,1.22077,
0.8,-0,0.668049,-0.541971,0.892712,0.344499,0.705666,0.164938,0.361314,1.26162,
0.8,-0,0.668049,-0.354471,0.584961,0.107205,0.8,0.164938,0.236314,1.29953,
0.8,-0,0.668049,-0.166971,0.272918,0.0417622,0.8,0.164938,0.111314,1.25418,
0.8,-0,0.668049,0.0205295,0.00384854,0.00237821,0.0528829,0.164938,0.0136863,1.94585,
0.8,-0,0.668049,0.208029,0.0101307,0.00720362,0.00759899,0.164938,0.138686,1.98744,
0.8,-0,0.668049,0.395529,0.00239032,0.00071715,0.00276827,0.164938,0.263686,1.99736,
0.8,-0,0.668049,0.583029,0.00115017,0.000273593,0.000935233,0.164938,0.388686,1.9992,
0.8,-0,0.668049,0.770529,0.000694144,0.000318709,0.00035572,0.164938,0.513686,1.99956,
0.8,-0,0.793049,-0.729471,1.00272,0.373886,0.55421,0.00868848,0.486314,1.34467,
0.8,-0,0.793049,-0.541971,0.755494,0.17193,0.65,0.00868848,0.361314,1.41442,
0.8,-0,0.793049,-0.354471,0.494173,0.112536,0.65,0.00868848,0.236314,1.39205,
0.8,-0,0.793049,-0.166971,0.23596,0.0202714,0.7,0.00868848,0.111314,1.35782,
0.8,-0,0.793049,0.0205295,0.00234975,0.000825182,0.047529,0.00868848,0.0136863,1.9523,
0.8,-0,0.793049,0.208029,0.00607525,0.00333775,0.00716318,0.00868848,0.138686,1.99052,
0.8,-0,0.793049,0.395529,0.0186107,0.00630401,0.0198425,0.00868848,0.263686,1.97914,
0.8,-0,0.793049,0.583029,0.00222704,0.000583158,0.00173738,0.00868848,0.388686,1.99836,
0.8,-0,0.793049,0.770529,0.00126304,0.000379484,0.000720542,0.00868848,0.513686,1.99927,
0.8,-0,0.290178,0.0105462,0.616445,1,0.617618,0.637277,0.00703082,1.024,
0.8,-0,0,0,1.6049,1,1,1,0,1,
0.8,-0,0.0401783,-0.739454,1.66573,1,0.992736,0.949777,0.492969,1.44643,
0.8,-0,0.0401783,-0.551954,1.64923,1,1,0.949777,0.367969,1.31775,
0.8,-0,0.0401783,-0.364454,1.63278,1,1,0.949777,0.242969,1.19275,
0.8,-0,0.0401783,-0.176954,1.61637,1,1,0.949777,0.117969,1.06775,
0.8,-0,0.0401783,0.0105462,1.48829,1,1,0.949777,0.00703082,0.956808,
0.8,-0,0.0401783,0.198046,1.10064,1,1,0.949777,0.132031,1.08181,
0.8,-0,0.0401783,0.385546,0.750723,1,0.735553,0.949777,0.257031,1.40328,
0.8,-0,0.0401783,0.573046,0.485786,1,0.214782,0.949777,0.382031,1.81705,
0.8,-0,0.0401783,0.760546,0.331779,1,0.0840347,0.949777,0.507031,1.90835,
0.8,-0,0.165178,-0.739454,1.65408,1,0.992736,0.793527,0.492969,1.29018,
0.8,-0,0.165178,-0.551954,1.63746,1,1,0.793527,0.367969,1.1615,
0.8,-0,0.165178,-0.364454,1.583,1,1,0.793527,0.242969,1.0365,
0.8,-0,0.165178,-0.176954,1.31453,1,1,0.793527,0.117969,0.911496,
0.8,-0,0.165178,0.0105462,1.21631,1,0.617618,0.793527,0.00703082,1.18025,
0.8,-0,0.165178,0.198046,0.847504,0.827432,1,0.793527,0.132031,0.961189,
0.8,-0,0.165178,0.385546,0.464412,0.795424,0.496596,0.793527,0.257031,1.46681,
0.8,-0,0.165178,0.573046,0.149477,0.28092,0.102242,0.793527,0.382031,1.87882,
0.8,-0,0.165178,0.760546,0.0270298,0.080416,0.00327779,0.793527,0.507031,1.98178,
0.8,-0,0.290178,-0.739454,1.64273,1,0.992736,0.637277,0.492969,1.13393,
0.8,-0,0.290178,-0.551954,1.49337,1,0.761128,0.637277,0.367969,1.15622,
0.8,-0,0.290178,-0.364454,1.18499,1,1,0.637277,0.242969,0.880246,
0.8,-0,0.290178,-0.176954,0.78959,1,1,0.637277,0.117969,0.755246,
0.8,-0,0.290178,0.0105462,0.616445,1,0.617618,0.637277,0.00703082,1.024,
0.8,-0,0.290178,0.198046,0.708131,0.26166,1,0.637277,0.132031,1.03712,
0.8,-0,0.290178,0.385546,0.295831,0.0936811,0.377117,0.637277,0.257031,1.68583,
0.8,-0,0.290178,0.573046,0.0180854,0.030861,0.00218987,0.637277,0.382031,1.98745,
0.8,-0,0.290178,0.760546,0.0101306,0.00883487,0.00574404,0.637277,0.507031,1.99396,
0.8,-0,0.415178,-0.739454,1.45088,1,0.608306,0.481027,0.492969,1.1726,
0.8,-0,0.415178,-0.551954,1.23196,1,0.761128,0.481027,0.367969,0.999971,
0.8,-0,0.415178,-0.364454,0.885652,0.53671,1,0.481027,0.242969,0.964431,
0.8,-0,0.415178,-0.176954,0.434246,0.10911,1,0.481027,0.117969,1.06134,
0.8,-0,0.415178,0.0105462,0.0209219,0.0197161,0.617618,0.481027,0.00703082,1.37649,
0.8,-0,0.415178,0.198046,0.379723,0.264981,0.781329,0.481027,0.132031,1.18431,
0.8,-0,0.415178,0.385546,0.207941,0.0433233,0.265604,0.481027,0.257031,1.78018,
0.8,-0,0.415178,0.573046,0.0152189,0.0169846,0.00499061,0.481027,0.382031,1.9881,
0.8,-0,0.415178,0.760546,0.00628918,0.00534143,0.00293139,0.481027,0.507031,1.99578,
0.8,-0,0.540178,-0.739454,1.25577,0.810976,0.608306,0.324777,0.492969,1.14398,
0.8,-0,0.540178,-0.551954,1.01228,0.539126,0.75,0.324777,0.367969,1.16195,
0.8,-0,0.540178,-0.364454,0.689584,0.280232,0.85,0.324777,0.242969,1.1673,
0.8,-0,0.540178,-0.176954,0.336357,0.00913139,0.95,0.324777,0.117969,1.1559,
0.8,-0,0.540178,0.0105462,0.00519225,0.00357076,0.164765,0.324777,0.00703082,1.83398,
0.8,-0,0.540178,0.198046,0.076227,0.0461509,0.14557,0.324777,0.132031,1.84249,
0.8,-0,0.540178,0.385546,0.114259,0.0175446,0.146125,0.324777,0.257031,1.87959,
0.8,-0,0.540178,0.573046,0.00252291,0.000237791,0.00218987,0.324777,0.382031,1.99849,
0.8,-0,0.540178,0.760546,0.00390425,0.00269992,0.00170614,0.324777,0.507031,1.99734,
0.8,-0,0.665178,-0.739454,1.0836,0.527479,0.558306,0.168527,0.492969,1.27834,
0.8,-0,0.665178,-0.551954,0.841315,0.33018,0.65,0.168527,0.367969,1.31464,
0.8,-0,0.665178,-0.364454,0.56112,0.0950696,0.75,0.168527,0.242969,1.35318,
0.8,-0,0.665178,-0.176954,0.270458,0.0390147,0.75,0.168527,0.117969,1.30604,
0.8,-0,0.665178,0.0105462,0.00218906,0.00111324,0.0764263,0.168527,0.00703082,1.92319,
0.8,-0,0.665178,0.198046,0.00257105,0.00149473,0.00411456,0.168527,0.132031,1.99519,
0.8,-0,0.665178,0.385546,0.011292,0.00614508,0.0101018,0.168527,0.257031,1.98739,
0.8,-0,0.665178,0.573046,0.0108619,0.00171833,0.0092651,0.168527,0.382031,1.99285,
0.8,-0,0.665178,0.760546,0.00936666,0.00698315,0.000785785,0.168527,0.507031,1.99381,
0.8,-0,0.790178,-0.739454,0.939998,0.298126,0.55,0.0122772,0.492969,1.42667,
0.8,-0,0.790178,-0.551954,0.712764,0.166615,0.6,0.0122772,0.367969,1.45621,
0.8,-0,0.790178,-0.364454,0.475859,0.11867,0.6,0.0122772,0.242969,1.42857,
0.8,-0,0.790178,-0.176954,0.230369,0.00778494,0.65,0.0122772,0.117969,1.41899,
0.8,-0,0.790178,0.0105462,0.00164273,0.00034095,0.0735737,0.0122772,0.00703082,1.92661,
0.8,-0,0.790178,0.198046,0.0062591,0.00282465,0.0110767,0.0122772,0.132031,1.9876,
0.8,-0,0.790178,0.385546,0.0255448,0.0152949,0.0107163,0.0122772,0.257031,1.97693,
0.8,-0,0.790178,0.573046,0.0107615,0.00673335,0.00140037,0.0122772,0.382031,1.99248,
0.8,-0,0.790178,0.760546,0.00370995,0.00230913,0.000439391,0.0122772,0.507031,1.9975,
0.8,-0,0.287294,-0.168481,0.637562,0.857888,1,0.640882,0.112321,0.804238,
0.8,-0,0,0,1.6049,1,1,1,0,1,
0.8,-0,0.0372943,-0.918481,1.68181,1,0.808981,0.953382,0.612321,1.63976,
0.8,-0,0.0372943,-0.730981,1.66526,1,1,0.953382,0.487321,1.4407,
0.8,-0,0.0372943,-0.543481,1.64876,1,1,0.953382,0.362321,1.3157,
0.8,-0,0.0372943,-0.355981,1.63231,1,1,0.953382,0.237321,1.1907,
0.8,-0,0.0372943,-0.168481,1.61591,1,1,0.953382,0.112321,1.0657,
0.8,-0,0.0372943,0.0190192,1.47797,1,1,0.953382,0.0126795,0.966062,
0.8,-0,0.0372943,0.206519,1.0906,1,1,0.953382,0.137679,1.09106,
0.8,-0,0.0372943,0.394019,0.744229,1,0.693931,0.953382,0.262679,1.44173,
0.8,-0,0.0372943,0.581519,0.48398,1,0.252258,0.953382,0.387679,1.79892,
0.8,-0,0.162294,-0.918481,1.67026,1,0.808981,0.797132,0.612321,1.48351,
0.8,-0,0.162294,-0.730981,1.6536,1,1,0.797132,0.487321,1.28445,
0.8,-0,0.162294,-0.543481,1.61019,1,0.6,0.797132,0.362321,1.41452,
0.8,-0,0.162294,-0.355981,1.42573,1,1,0.797132,0.237321,1.03445,
0.8,-0,0.162294,-0.168481,1.15014,1,1,0.797132,0.112321,0.909453,
0.8,-0,0.162294,0.0190192,1.05692,1,1,0.797132,0.0126795,0.809812,
0.8,-0,0.162294,0.206519,0.83364,0.890909,1,0.797132,0.137679,0.956943,
0.8,-0,0.162294,0.394019,0.457063,0.717409,0.499082,0.797132,0.262679,1.48648,
0.8,-0,0.162294,0.581519,0.14557,0.33483,0.0832683,0.797132,0.387679,1.88109,
0.8,-0,0.287294,-0.918481,1.59464,1,0.4,0.640882,0.612321,1.48581,
0.8,-0,0.287294,-0.730981,1.50006,1,0.5,0.640882,0.487321,1.38454,
0.8,-0,0.287294,-0.543481,1.3413,1,0.75,0.640882,0.362321,1.16262,
0.8,-0,0.287294,-0.355981,1.04766,1,1,0.640882,0.237321,0.878203,
0.8,-0,0.287294,-0.168481,0.637562,0.857888,1,0.640882,0.112321,0.804238,
0.8,-0,0.287294,0.0190192,0.458417,0.793853,1,0.640882,0.0126795,0.727593,
0.8,-0,0.287294,0.206519,0.690371,0.989949,0.947208,0.640882,0.137679,0.827695,
0.8,-0,0.287294,0.394019,0.280483,0.129348,0.343203,0.640882,0.262679,1.7005,
0.8,-0,0.287294,0.581519,0.0147295,0.00927443,0.0118068,0.640882,0.387679,1.98944,
0.8,-0,0.412294,-0.918481,1.43515,1,0.4,0.484632,0.612321,1.32956,
0.8,-0,0.412294,-0.730981,1.3006,1,0.55,0.484632,0.487321,1.20266,
0.8,-0,0.412294,-0.543481,1.0945,0.885667,0.75,0.484632,0.362321,1.0653,
0.8,-0,0.412294,-0.355981,0.778117,0.466542,0.95,0.484632,0.237321,1.03501,
0.8,-0,0.412294,-0.168481,0.37578,0.0749857,1,0.484632,0.112321,1.07368,
0.8,-0,0.412294,0.0190192,0.0196983,0.0105452,0.464668,0.484632,0.0126795,1.53579,
0.8,-0,0.412294,0.206519,0.268918,0.198895,0.515974,0.484632,0.137679,1.45256,
0.8,-0,0.412294,0.394019,0.190953,0.0138373,0.241882,0.484632,0.262679,1.81452,
0.8,-0,0.412294,0.581519,0.0149955,0.00730723,0.0118068,0.484632,0.387679,1.989,
0.8,-0,0.537294,-0.918481,1.27748,0.906378,0.45,0.328382,0.612321,1.2168,
0.8,-0,0.537294,-0.730981,1.11742,0.722085,0.55,0.328382,0.487321,1.23306,
0.8,-0,0.537294,-0.543481,0.894995,0.438552,0.7,0.328382,0.362321,1.25908,
0.8,-0,0.537294,-0.355981,0.605949,0.192442,0.8,0.328382,0.237321,1.26061,
0.8,-0,0.537294,-0.168481,0.288283,0.0304738,0.85,0.328382,0.112321,1.22501,
0.8,-0,0.537294,0.0190192,0.00729906,0.00670739,0.0302673,0.328382,0.0126795,1.96561,
0.8,-0,0.537294,0.206519,0.0042512,0.00345798,0.00499982,0.328382,0.137679,1.99337,
0.8,-0,0.537294,0.394019,0.101138,0.0214241,0.124972,0.328382,0.262679,1.89347,
0.8,-0,0.537294,0.581519,0.00164466,0.000726112,0.00124483,0.328382,0.387679,1.99875,
0.8,-0,0.662294,-0.918481,1.13226,0.584141,0.45,0.172132,0.612321,1.34195,
0.8,-0,0.662294,-0.730981,0.961705,0.471795,0.5,0.172132,0.487321,1.35308,
0.8,-0,0.662294,-0.543481,0.742762,0.268365,0.6,0.172132,0.362321,1.39522,
0.8,-0,0.662294,-0.355981,0.494235,0.130996,0.65,0.172132,0.237321,1.39581,
0.8,-0,0.662294,-0.168481,0.235887,0.00196556,0.7,0.172132,0.112321,1.377,
0.8,-0,0.662294,0.0190192,0.00553997,0.000841081,0.142666,0.172132,0.0126795,1.85845,
0.8,-0,0.662294,0.206519,0.0126124,0.00376159,0.0280518,0.172132,0.137679,1.9727,
0.8,-0,0.662294,0.394019,0.0103347,0.00780054,0.000269015,0.172132,0.262679,1.99334,
0.8,-0,0.662294,0.581519,0.00557018,0.000753676,0.00471179,0.172132,0.387679,1.99649,
0.8,-0,0.787294,-0.918481,1.00478,0.435245,0.4,0.0158822,0.612321,1.4166,
0.8,-0,0.787294,-0.730981,0.831645,0.251882,0.5,0.0158822,0.487321,1.49578,
0.8,-0,0.787294,-0.543481,0.631667,0.129538,0.55,0.0158822,0.362321,1.5218,
0.8,-0,0.787294,-0.355981,0.418104,0.0930724,0.55,0.0158822,0.237321,1.48893,
0.8,-0,0.787294,-0.168481,0.206491,0.0266657,0.6,0.0158822,0.112321,1.44115,
0.8,-0,0.787294,0.0190192,0.0016914,0.00105948,0.00733378,0.0158822,0.0126795,1.99172,
0.8,-0,0.787294,0.206519,0.00216045,0.00129862,0.00168846,0.0158822,0.137679,1.99727,
0.8,-0,0.787294,0.394019,0.0125187,0.00048024,0.0158569,0.0158822,0.262679,1.98784,
0.8,-0,0.787294,0.581519,0.00799828,0.00160279,0.00652574,0.0158822,0.387679,1.99443,
0.8,-0,0.285009,0.0208531,0.305207,0.529864,1,0.643738,0.0139021,0.825132,
0.8,-0,0,0,1.6049,1,1,1,0,1,
0.8,-0,0.0350095,-0.729147,1.66251,1,0.104212,0.956238,0.486098,1.90268,
0.8,-0,0.0350095,-0.541647,1.64882,1,1,0.956238,0.361098,1.31734,
0.8,-0,0.0350095,-0.354147,1.63237,1,1,0.956238,0.236098,1.19234,
0.8,-0,0.0350095,-0.166647,1.5597,1,1,0.956238,0.111098,1.06734,
0.8,-0,0.0350095,0.0208531,1.47996,1,1,0.956238,0.0139021,0.97014,
0.8,-0,0.0350095,0.208353,1.0926,1,1,0.956238,0.138902,1.09514,
0.8,-0,0.0350095,0.395853,0.747586,1,0.685157,0.956238,0.263902,1.4519,
0.8,-0,0.0350095,0.583353,0.487762,1,0.247693,0.956238,0.388902,1.80487,
0.8,-0,0.0350095,0.770853,0.336727,1,0.0788177,0.956238,0.513902,1.91793,
0.8,-0,0.160009,-0.729147,1.54406,1,0.354212,0.799988,0.486098,1.61796,
0.8,-0,0.160009,-0.541647,1.46688,1,0.60567,0.799988,0.361098,1.41302,
0.8,-0,0.160009,-0.354147,1.2963,1,1,0.799988,0.236098,1.03609,
0.8,-0,0.160009,-0.166647,1.00726,1,1,0.799988,0.111098,0.911086,
0.8,-0,0.160009,0.0208531,0.90285,1,1,0.799988,0.0139021,0.81389,
0.8,-0,0.160009,0.208353,0.833437,0.938225,1,0.799988,0.138902,0.951246,
0.8,-0,0.160009,0.395853,0.458395,0.657074,0.514484,0.799988,0.263902,1.48987,
0.8,-0,0.160009,0.583353,0.149171,0.311857,0.095027,0.799988,0.388902,1.87955,
0.8,-0,0.160009,0.770853,0.0517877,0.149596,0.012811,0.799988,0.513902,1.96385,
0.8,-0,0.285009,-0.729147,1.36385,1,0.504212,0.643738,0.486098,1.38462,
0.8,-0,0.285009,-0.541647,1.21607,1,0.7,0.643738,0.361098,1.19651,
0.8,-0,0.285009,-0.354147,0.946026,1,1,0.643738,0.236098,0.879836,
0.8,-0,0.285009,-0.166647,0.526582,0.600911,1,0.643738,0.111098,0.897016,
0.8,-0,0.285009,0.0208531,0.305207,0.529864,1,0.643738,0.0139021,0.825132,
0.8,-0,0.285009,0.208353,0.554003,0.775126,0.80204,0.643738,0.138902,1.03322,
0.8,-0,0.285009,0.395853,0.279445,0.14993,0.336054,0.643738,0.263902,1.69922,
0.8,-0,0.285009,0.583353,0.0156838,0.00165151,0.0134186,0.643738,0.388902,1.99121,
0.8,-0,0.285009,0.770853,0.00267193,0.00452244,0.000455776,0.643738,0.513902,1.99817,
0.8,-0,0.410009,-0.729147,1.17792,1,0.504212,0.487488,0.486098,1.22837,
0.8,-0,0.410009,-0.541647,0.987958,0.772264,0.7,0.487488,0.361098,1.15697,
0.8,-0,0.410009,-0.354147,0.702968,0.361352,0.9,0.487488,0.236098,1.12729,
0.8,-0,0.410009,-0.166647,0.339487,0.0787198,1,0.487488,0.111098,1.07075,
0.8,-0,0.410009,0.0208531,0.0102996,0.00884188,0.175399,0.487488,0.0139021,1.82251,
0.8,-0,0.410009,0.208353,0.145877,0.102467,0.286167,0.487488,0.138902,1.70107,
0.8,-0,0.410009,0.395853,0.187664,0.0284297,0.235201,0.487488,0.263902,1.8123,
0.8,-0,0.410009,0.583353,0.0105562,0.00557811,0.00815428,0.487488,0.388902,1.99216,
0.8,-0,0.410009,0.770853,0.00175631,0.00140594,0.000859397,0.487488,0.513902,1.99886,
0.8,-0,0.535009,-0.729147,1.00849,0.65111,0.5,0.331238,0.486098,1.30761,
0.8,-0,0.535009,-0.541647,0.807345,0.447553,0.6,0.331238,0.361098,1.31735,
0.8,-0,0.535009,-0.354147,0.549535,0.221484,0.7,0.331238,0.236098,1.31715,
0.8,-0,0.535009,-0.166647,0.26436,0.080399,0.75,0.331238,0.111098,1.27956,
0.8,-0,0.535009,0.0208531,0.00277477,0.000162214,0.0664009,0.331238,0.0139021,1.93441,
0.8,-0,0.535009,0.208353,0.00645942,0.0050178,0.00861799,0.331238,0.138902,1.98922,
0.8,-0,0.535009,0.395853,0.100622,0.0333515,0.118834,0.331238,0.263902,1.89022,
0.8,-0,0.535009,0.583353,0.00548198,0.00440658,0.0023968,0.331238,0.388902,1.99559,
0.8,-0,0.535009,0.770853,0.00379651,0.00298204,0.00133437,0.331238,0.513902,1.99736,
0.8,-0,0.660009,-0.729147,0.866564,0.354745,0.5,0.174988,0.486098,1.45038,
0.8,-0,0.660009,-0.541647,0.670149,0.232398,0.55,0.174988,0.361098,1.45687,
0.8,-0,0.660009,-0.354147,0.446704,0.104258,0.6,0.174988,0.236098,1.45564,
0.8,-0,0.660009,-0.166647,0.218474,0.0213929,0.65,0.174988,0.111098,1.40456,
0.8,-0,0.660009,0.0208531,0.00178939,0.000721004,0.0363325,0.174988,0.0139021,1.96358,
0.8,-0,0.660009,0.208353,0.0012189,0.000917176,0.000338946,0.174988,0.138902,1.99895,
0.8,-0,0.660009,0.395853,0.00434424,0.00293991,0.0024662,0.174988,0.263902,1.99576,
0.8,-0,0.660009,0.583353,0.00407375,0.0022253,0.00241926,0.174988,0.388902,1.99669,
0.8,-0,0.660009,0.770853,0.00883408,0.00216282,0.00542259,0.174988,0.513902,1.99558,
0.8,-0,0.785009,-0.729147,0.748797,0.229699,0.45,0.0187382,0.486098,1.54335,
0.8,-0,0.785009,-0.541647,0.570781,0.114665,0.5,0.0187382,0.361098,1.56803,
0.8,-0,0.785009,-0.354147,0.379718,0.0872527,0.5,0.0187382,0.236098,1.53243,
0.8,-0,0.785009,-0.166647,0.188281,0.0273697,0.55,0.0187382,0.111098,1.48425,
0.8,-0,0.785009,0.0208531,0.00204131,0.00124846,0.0136675,0.0187382,0.0139021,1.9853,
0.8,-0,0.785009,0.208353,0.0070561,0.00375648,0.00929588,0.0187382,0.138902,1.98831,
0.8,-0,0.785009,0.395853,0.0169957,0.00951858,0.010224,0.0187382,0.263902,1.98313,
0.8,-0,0.785009,0.583353,0.0119985,0.000147405,0.0102821,0.0187382,0.388902,1.99357,
0.8,-0,0.785009,0.770853,0.00400553,0.00234003,0.00103513,0.0187382,0.513902,1.9972,
0.8,-0,0.157516,0.0189039,0.786329,1,1,0.803105,0.0126026,0.815707,
0.8,-0,0,0,1.54084,1,1,1,0,1,
0.8,-0,0.0325163,-0.731096,1.53486,1,0.1,0.959355,0.487397,1.90809,
0.8,-0,0.0325163,-0.543596,1.53013,1,0.15,0.959355,0.362397,1.86371,
0.8,-0,0.0325163,-0.356096,1.51641,1,0.35,0.959355,0.237397,1.69244,
0.8,-0,0.0325163,-0.168596,1.44672,1,1,0.959355,0.112397,1.07175,
0.8,-0,0.0325163,0.0189039,1.38556,1,1,0.959355,0.0126026,0.971957,
0.8,-0,0.0325163,0.206404,1.1027,1,1,0.959355,0.137603,1.09696,
0.8,-0,0.0325163,0.393904,0.757897,1,0.694485,0.959355,0.262603,1.44724,
0.8,-0,0.0325163,0.581404,0.497096,1,0.252546,0.959355,0.387603,1.8047,
0.8,-0,0.0325163,0.768904,0.343929,1,0.0820596,0.959355,0.512603,1.91936,
0.8,-0,0.157516,-0.731096,1.42489,1,0.35,0.803105,0.487397,1.62369,
0.8,-0,0.157516,-0.543596,1.3538,1,0.55,0.803105,0.362397,1.45242,
0.8,-0,0.157516,-0.356096,1.19656,1,0.95,0.803105,0.237397,1.07863,
0.8,-0,0.157516,-0.168596,0.901171,1,1,0.803105,0.112397,0.915502,
0.8,-0,0.157516,0.0189039,0.786329,1,1,0.803105,0.0126026,0.815707,
0.8,-0,0.157516,0.206404,0.841771,0.987681,1,0.803105,0.137603,0.943133,
0.8,-0,0.157516,0.393904,0.466823,0.69676,0.522968,0.803105,0.262603,1.47718,
0.8,-0,0.157516,0.581404,0.157396,0.339253,0.0993687,0.803105,0.387603,1.87235,
0.8,-0,0.157516,0.768904,0.0546896,0.166877,0.00980141,0.803105,0.512603,1.96237,
0.8,-0,0.282516,-0.731096,1.2546,1,0.45,0.646855,0.487397,1.41618,
0.8,-0,0.282516,-0.543596,1.11768,1,0.65,0.646855,0.362397,1.23241,
0.8,-0,0.282516,-0.356096,0.870248,0.968666,0.95,0.646855,0.237397,0.933448,
0.8,-0,0.282516,-0.168596,0.461271,0.391945,1,0.646855,0.112397,0.973984,
0.8,-0,0.282516,0.0189039,0.1907,0.327812,1,0.646855,0.0126026,0.896837,
0.8,-0,0.282516,0.206404,0.438263,0.637447,0.604863,0.646855,0.137603,1.25326,
0.8,-0,0.282516,0.393904,0.286549,0.166148,0.343655,0.646855,0.262603,1.68792,
0.8,-0,0.282516,0.581404,0.0161628,0.0216388,0.00909096,0.646855,0.387603,1.98679,
0.8,-0,0.282516,0.768904,0.00393043,0.00284937,0.00233161,0.646855,0.512603,1.99786,
0.8,-0,0.407516,-0.731096,1.08116,0.977256,0.5,0.490605,0.487397,1.24589,
0.8,-0,0.407516,-0.543596,0.906215,0.696054,0.65,0.490605,0.362397,1.23099,
0.8,-0,0.407516,-0.356096,0.646823,0.375694,0.8,0.490605,0.237397,1.19854,
0.8,-0,0.407516,-0.168596,0.318354,0.118025,0.9,0.490605,0.112397,1.14104,
0.8,-0,0.407516,0.0189039,0.00679317,0.00461565,0.14961,0.490605,0.0126026,1.84992,
0.8,-0,0.407516,0.206404,0.0416923,0.0101326,0.0989957,0.490605,0.137603,1.90946,
0.8,-0,0.407516,0.393904,0.193377,0.037937,0.242303,0.490605,0.262603,1.802,
0.8,-0,0.407516,0.581404,0.0170737,0.0119966,0.0120371,0.490605,0.387603,1.98652,
0.8,-0,0.407516,0.768904,0.0048029,0.00421904,0.00218046,0.490605,0.512603,1.99679,
0.8,-0,0.532516,-0.731096,0.924898,0.610302,0.45,0.334355,0.487397,1.36308,
0.8,-0,0.532516,-0.543596,0.741004,0.330062,0.6,0.334355,0.362397,1.39773,
0.8,-0,0.532516,-0.356096,0.506374,0.192688,0.65,0.334355,0.237397,1.37605,
0.8,-0,0.532516,-0.168596,0.244453,0.0597151,0.7,0.334355,0.112397,1.33893,
