dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.2,0.1,3,5,1,1,3,3,1,0.85

timestep,pos.x,pos.y,linadm,linsafe,angadm,angsafe,vel_h_cost,ang_h_cost,cost,cal_vel.v,cal_val.w,joy_v,joy_w
51.949,13.5914,2.3543,0,1,0,1,0.00360092,0.0895966,0.0931975,0.802881,-0.232155,0.8,-0
52.154,13.6291,2.19863,0,1,0,1,0.00463034,0.34987,0.3545,0.796296,-0.249488,0.8,0.816369
52.36,13.66,2.04214,0,1,0,1,0.00275897,0.388738,0.391497,0.797793,-0.352318,0.8,0.832657
52.548,13.6833,1.88483,0,1,0,1,0.000100788,0.409903,0.410004,0.799919,-0.418839,0.8,0.832657
52.748,13.6969,1.72544,0,1,0,1,0.00474775,0.506897,0.511645,0.796202,-0.447063,0.8,1.5
52.946,13.6989,1.59295,0,1,0,1,0.00777258,0.527888,0.535661,0.793782,-0.51731,0.8,1.5
53.149,13.6865,1.4077,0,1,0,1,0.154422,0.545944,0.700366,0.593681,-0.285367,0.470143,1.5
53.359,13.6624,1.26135,0,1,0,1,0.573286,0.513446,1.08673,0,-0.113037,-0,1.5
53.574,13.6358,1.14973,0,1,0,1,0.376001,0.0274437,0.403445,0.300801,-0.0862169,-0,-0
53.775,13.6131,1.07366,0,1,0,1,0.0985391,0.00502163,0.103561,0.0788313,-0.0157759,-0,-0
54.006,13.5951,1.02049,0,1,0,1,0.0401762,0.490072,0.530248,0.032141,-0.039606,-0,1.5
54.17,13.5861,0.997585,0,1,0,1,0.0131999,0.434796,0.447996,0.0105599,0.134049,-0,1.5
54.356,13.5844,0.993592,0,1,0,1,0.0111061,0.341117,0.352223,0.00888487,0.428348,-0,1.5
54.551,13.5832,0.990579,0,1,0,1,0.0102931,0.253612,0.263905,0.00823446,0.703255,-0,1.5
54.75,13.5823,0.987712,0,1,0,1,0.0142859,0.188792,0.203078,0.0114288,0.906893,-0,1.5
54.943,13.5818,0.984349,0,1,0,1,0.785936,0.0595562,0.845492,0.171251,0.548059,0.8,1.5
55.158,13.5818,0.966402,0,1,0,1,0.635167,0.384976,1.02014,0,0.772225,0.8,-0
55.346,13.5834,0.944437,0,1,0,1,0.664212,0.381389,1.0456,0,0.68723,0.8,-0
55.542,13.5834,0.944359,0,1,0,1,0.812197,0.319732,1.13193,0,0.236304,0.8,-0
55.746,13.5836,0.943892,0,1,0,1,0.847617,0.0245378,0.872155,0.121906,0.0533975,0.8,0.279179
55.959,13.5876,0.932951,0,1,0,1,0.844608,0.0244423,0.869051,0.124313,-0.00956455,0.8,-0
56.154,13.5962,0.909631,0,1,0,1,0.843404,0.0122008,0.855605,0.125277,-0.00480418,0.8,-0
56.364,13.6049,0.886161,0,1,0,1,0.843132,0.000190501,0.843322,0.125495,7.51057e-05,0.8,-0
56.564,13.6135,0.862667,0,1,0,1,0.891373,0.00659931,0.897972,0.0869019,-0.00180194,0.8,-0
56.759,13.6192,0.847484,0,1,0,1,0.893492,0.00370753,0.897199,0.0852067,0.000992494,0.8,-0
56.962,13.6262,0.828753,0.128889,0.871111,0,1,0.743006,1.71101e-05,0.776146,0.205595,-1.10514e-05,0.8,-0
57.168,13.6346,0.80714,0,1,0,1,0.924587,0.0722217,0.996809,0.0603304,0.0139283,0.8,-0
57.369,13.6477,0.774631,0,1,0,1,0.60295,0.377362,0.980312,0.31764,-0.783238,0.8,-0
57.57,13.6555,0.753089,0,1,0,1,0.748374,0.404927,1.1533,0,0.653803,0.8,-0
57.766,13.6668,0.725989,0,1,0,1,0.959723,0.153066,1.11279,0,0.0168104,0.8,-0
57.962,13.668,0.723688,0,1,0,1,0.948853,0.0231859,0.972039,0.0409176,0.00298575,0.8,-0
58.159,13.6704,0.718636,0,1,0,1,0.951034,0.0781326,1.02917,0,-0.00981336,0.8,-0
58.364,13.6718,0.715483,0,1,0,1,0.949358,0.0306607,0.980018,0.040514,0.00391456,0.8,-0
58.564,13.6742,0.710419,0,1,0,1,0.945089,0.0476797,0.992769,0.0439287,0.00662974,0.8,-0
58.771,13.6779,0.702511,0,1,0,1,0.946097,0.00306665,0.949164,0.0431222,0.00041546,0.8,-0
58.969,13.6816,0.694552,0,1,0,1,0.944685,0.0183507,0.963036,0.0442521,0.00255398,0.8,-0
59.168,13.6847,0.687926,0,1,0,1,0.943588,0.0315236,0.975111,0.04513,0.00448409,0.8,-0
59.367,13.6891,0.678406,0,1,0,1,0.942948,0.0431698,0.986117,0.0456419,0.00622828,0.8,-0
59.568,13.693,0.670161,0,1,0,1,0.992707,0.295091,1.2878,0,0.00777582,0.8,-0
59.767,13.6945,0.666989,0,1,0,1,0.952536,0.0608219,1.01336,0,0.00734499,0.8,-0
59.965,13.6944,0.667067,0,1,0,1,0.95256,0.0558953,1.00846,0,0.00673376,0.8,-0
60.167,13.6944,0.667146,0,1,0,1,0.952537,0.0515601,1.0041,0,0.00620487,0.8,-0
60.368,13.6944,0.667224,0,1,0,1,0.952524,0.0478788,1.0004,0,0.00575639,0.8,-0
60.568,13.6943,0.667302,0,1,0,1,0.952536,0.0437,0.996236,0.0379715,0.00524602,0.8,-0
60.77,13.6965,0.662634,0,1,0,1,0.955049,0.0412453,0.996294,0.0359609,0.00468593,0.8,-0
60.97,13.6996,0.656082,0,1,0,1,0.957579,0.0372641,0.994843,0.0339372,0.00399122,0.8,-0
61.168,13.7026,0.649895,0,1,0,1,0.960127,0.0323104,0.992437,0.0318984,0.00324905,0.8,-0
61.371,13.7053,0.644074,0,1,0,1,0.962734,0.0226462,0.98538,0.0298126,0.00212461,0.8,-0
61.572,13.7075,0.639533,0,1,0,1,0.965339,0.426527,1.39187,0,-0.11799,0.8,-0
61.772,13.7091,0.636019,0,1,0,1,0.947777,0.443469,1.39125,0,-0.232765,0.8,-0
61.973,13.7091,0.635978,0,1,0,1,0.897346,0.444272,1.34162,0,-0.464274,0.8,-0
62.177,13.7091,0.635923,0,1,0,1,0.797266,0.426758,1.22402,0,-0.692379,0.8,-0
62.377,13.7091,0.635823,0,1,0,1,0.799628,0.399747,1.19938,0,-0.492017,0.8,-0
62.584,13.7091,0.635723,0,1,0,1,0.798333,0.721665,1.52,0,-0.398759,0.8,1.5
62.784,13.7091,0.63587,0,1,0,1,0,0.477465,0.477465,0,0,-0,1.5
62.977,13.709,0.636628,0,1,0,1,0.0391999,0.359744,0.398944,0.0313599,0.369831,-0,1.5
63.178,13.7091,0.634387,0,1,0,1,0.0365292,0.291637,0.328166,0.0292234,0.583795,-0,1.5
63.376,13.7095,0.627729,0,1,0,1,0.0455149,0.25158,0.297095,0.0364119,0.709638,-0,1.5
63.573,13.7107,0.620314,0,1,0,1,0.357897,0.0473463,0.405243,0.0796383,0.877058,0.365956,1.5
63.785,13.7141,0.60898,0,1,0,1,0.895587,0.468491,1.36408,0,0.841077,0.8,-0
63.98,13.7167,0.602713,0,1,0,1,0.848857,0.456677,1.30553,0,0.88291,0.8,-0
64.182,13.7171,0.602094,0,1,0,1,0.807468,0.428744,1.23621,0,0.676518,0.8,-0
64.385,13.7173,0.601908,0,1,0,1,0.802007,0.457749,1.25976,0,0.380835,0.8,-0.21403
64.59,13.7172,0.601878,0,1,0,1,0.967519,0.026156,0.993675,0.0259847,-0.0601495,0.8,-1.5
64.793,13.7192,0.600288,0,1,0,1,0,0,0,0,0,-0,-0
64.991,13.7201,0.599632,0,1,0,1,0,0,0,0,0,-0,-0
65.192,13.721,0.598907,0,1,0,1,0,0,0,0,0,-0,-0
65.398,13.7212,0.59874,0,1,0,1,0,0,0,0,0,-0,-0
65.595,13.7212,0.598756,0,1,0,1,0,0,0,0,0,-0,-0
65.799,13.7218,0.598291,0,1,0,1,0,0,0,0,0,-0,-0
66.008,13.7226,0.597704,0,1,0,1,0,0,0,0,0,-0,-0
