dt,dt_traj,PredictTime,looprate,k_head,k_vel,thres_vel_time,thres_ang_time,d_scale,th_scale
0.2,0.1,3,5,1,1,3,3,1,1

timestep,pos.x,pos.y,linadm,linsafe,angadm,angsafe,vel_h_cost,ang_h_cost,cost,cal_vel.v,cal_val.w
58.866,9.15867,4.4901,0,1,0,1,0.701034,0.00940301,0.710437,0.239172,0.0141045
59.062,9.20628,4.49034,0,1,0,1,0.753963,0.0089122,0.762875,0.19683,0.0133683
59.267,9.25158,4.4907,0,1,0,1,0.757759,0.00363755,0.761397,0.193793,0.00545633
59.459,9.29021,4.49107,0,1,0,1,0.767903,0.00138068,0.769284,0.185677,0.00207102
59.661,9.33348,4.49114,0,1,0,1,0.764335,0.00829016,0.772625,0.188532,0.0124352
59.861,9.36485,4.49107,0,1,0,1,0.81054,0.0145673,0.825107,0.151568,0.021851
60.054,9.40595,4.49101,0,1,0,1,0.809424,0.0113238,0.820748,0.152461,0.0169857
60.256,9.43639,4.49104,0,1,0,1,0.807376,0.0109471,0.818323,0.154099,0.0164206
60.453,9.46195,4.49115,0,1,0,1,0.810283,0.0102445,0.820528,0.151773,0.0153668
60.656,9.49247,4.49136,0,1,0,1,0.612359,0.150183,0.762542,0.310113,-0.225275
60.859,9.52896,4.4917,0,1,0,1,0.439951,0.0100051,0.449957,0.448039,-0.0150077
61.057,9.58913,4.49166,0,1,0,1,0.308704,0.0337375,0.342442,0.553037,0.0506063
61.256,9.68149,4.49115,0,1,0,1,0.16433,0.00209886,0.166429,0.668536,0.00314829
61.459,9.79621,4.49069,0,1,0,1,0.192959,0.0579051,0.250864,0.645633,-0.0868577
61.646,9.9276,4.48929,0,1,0,1,0.292567,0.0135586,0.306126,0.565946,-0.0203379
61.854,10.0524,4.48666,0,1,0,1,0.352002,0.01111,0.363112,0.518398,0.016665
62.055,10.1783,4.48306,0,1,0,1,0.399868,0.011022,0.41089,0.480105,0.016533
62.26,10.2776,4.48038,0,1,0,1,0.403133,0.00854168,0.411675,0.477493,0.0128125
62.448,10.3734,4.47815,0,1,0,1,0.505463,0.124835,0.630298,0.39563,-0.287229
62.674,10.4609,4.47611,0,1,0,1,0.560563,0.601219,1.16178,0,-0.598172
62.861,10.5244,4.47219,0,1,0,1,0.554183,0.734813,1.289,0,-0.397781
63.062,10.5671,4.46867,0,1,0,1,0.565415,0.133433,0.698848,0.347668,-0.372007
63.26,10.5928,4.46616,0,1,0,1,0.556645,0.0141337,0.570779,0.354684,-0.186417
63.465,10.6459,4.4601,0,1,0,1,0.562176,0.0183144,0.58049,0.350259,-0.192688
63.662,10.715,4.45049,0,1,0,1,0.624543,0.00622298,0.630766,0.300366,-0.155882
63.865,10.7797,4.43958,0,1,0,1,0.625326,0.0181731,0.643499,0.299739,-0.137957
64.069,10.8386,4.42795,0,1,0,1,0.675369,0.00685803,0.682227,0.259705,-0.191791
64.264,10.8948,4.41534,0,1,0,1,0.672443,0.0104134,0.682857,0.262046,-0.180837
64.46,10.9529,4.40029,0,1,0,1,0.734123,0.000841331,0.734965,0.212701,-0.001262
64.675,10.9984,4.3872,0,1,0,1,0.732981,0.00574785,0.738729,0.213615,0.00862177
64.864,11.0396,4.37522,0,1,0,1,0.733519,0.00304748,0.736567,0.213185,0.00457122
65.068,11.0805,4.36339,0,1,0,1,0.486417,0.196143,0.68256,0.410866,-0.294214
65.258,11.1346,4.34733,0,1,0,1,0.2772,0.233383,0.510582,0.57824,-0.350074
65.451,11.2199,4.31984,0,1,0,1,0.136705,0.277222,0.413927,0.690636,-0.415832
65.649,11.3145,4.28573,0,1,0,1,0.0245611,0.00584478,0.0304059,0.780351,0.00876716
65.837,11.4214,4.24147,0,1,0,1,0.0332133,0.00329673,0.03651,0.773429,-0.00494509
66.044,11.6084,4.15718,0,1,0,1,0.0900049,0.0107206,0.100725,0.727996,-0.0160809
66.243,11.7435,4.0956,0,1,0,1,0.138132,0.0544242,0.192556,0.689495,-0.0816363
66.448,11.8504,4.04634,0,1,0,1,0.238268,0.00664306,0.244911,0.609385,-0.00996459
66.662,11.9702,3.9894,0,1,0,1,0.245696,0.0578103,0.303506,0.603443,-0.0867155
66.858,12.079,3.93693,0,1,0,1,0.297626,0.018575,0.316201,0.5619,-0.0278624
67.057,12.1839,3.88481,0,1,0,1,0.197907,0.563865,0.761773,0.641674,-0.296123
67.255,12.2889,3.83184,0,1,0,1,0.0398803,0.421504,0.461384,0.768096,-0.525905
67.448,12.4053,3.7685,0,1,0,1,0.312422,0.5351,0.847523,0.550062,-0.35551
67.659,12.5267,3.69701,0,1,0,1,0.330732,0.47109,0.801822,0.535414,-0.435287
67.863,12.6329,3.62733,0,1,0,1,0.130331,0.299047,0.429378,0.695735,-0.693351
68.053,12.7313,3.5507,0,1,0,1,0.0172775,0.22877,0.246048,0.786178,-0.798766
68.264,12.8153,3.47365,0,1,0,1,0.264347,0.30928,0.573627,0.588523,-0.466364
68.47,12.9278,3.35457,0,1,0,1,0.073482,0.318473,0.391955,0.741214,-0.528964
68.663,12.9946,3.27136,0,1,0,1,0.013613,0.31883,0.332443,0.78911,-0.513212
68.85,13.0809,3.14764,0,1,0,1,0.00778504,0.329584,0.337369,0.793772,-0.529343
69.055,13.1598,3.01049,0,1,0,1,0.00829491,0.169306,0.177601,0.793364,-0.253959
69.262,13.2263,2.86705,0,1,0,1,0.00620515,0.0370683,0.0432734,0.795036,-0.0556024
69.455,13.2866,2.72123,0,1,0,1,0.0547345,0.00668002,0.0614145,0.756212,0.01002
69.66,13.3538,2.55407,0,1,0,1,0.109702,0.00218303,0.111885,0.712238,-0.00327454
69.871,13.3993,2.4411,0,1,0,1,0.158957,0.0027354,0.161693,0.672834,0.00410309
70.079,13.4514,2.31244,0,1,0,1,0.211641,0.00470635,0.216347,0.630688,0.00705953
70.286,13.5008,2.19135,0,1,0,1,0.25943,0.0428872,0.302317,0.592456,0.0643308
70.496,13.54,2.09516,0,1,0,1,0.347818,0.0107625,0.358581,0.521746,-0.148786
70.7,13.599,1.95332,0,1,0,1,0.397244,0.0113332,0.408577,0.482205,-0.0830681
70.885,13.637,1.85929,0,1,0,1,0.397913,0.0119724,0.409886,0.481669,-0.0179586
71.082,13.6665,1.78421,0,1,0,1,0.445536,0.0111524,0.456688,0.443571,-0.0167286
71.288,13.7,1.69764,0,1,0,1,0.497661,0.00811118,0.505772,0.401871,-0.0121668
71.48,13.7312,1.61607,0,1,0,1,0.510698,0.0545183,0.565217,0.391441,0.0817775
71.689,13.7595,1.54214,0,1,0,1,0.558737,0.479983,1.03872,0,-0.226596
71.879,13.7877,1.47123,0,1,0,1,0.571275,0.502527,1.0738,0,-0.339269
72.079,13.8052,1.42716,0,1,0,1,0.609169,0.390718,0.999888,0,-0.327919
72.259,13.8118,1.41075,0,1,0,1,0.751989,0.387064,1.13905,0,-0.3334
72.446,13.8126,1.40891,0,1,0,1,0.824732,0.5067,1.33143,0,-0.739951
72.649,13.8134,1.40663,0,1,0,1,0.790959,0.373615,1.16457,0,-0.939577
72.853,13.8136,1.40561,0,1,0,1,0.79728,0.424095,1.22137,0,-0.636142
73.052,13.8136,1.40525,0,1,0,1,0.798971,0.232439,1.03141,0,-0.348659
73.257,13.8136,1.40524,0,1,0,1,0.79678,0.0640717,0.860851,0.162576,-0.0961075
73.473,13.8127,1.3991,0,1,0,1,0.631409,0.0868142,0.718223,0.294873,-0.130221
73.681,13.8062,1.36512,0,1,0,1,0.452931,1.13594,1.58887,0,-0.20391
73.874,13.7945,1.31568,0.0774114,0.922589,0.766389,0.233611,0.509943,0.910071,1.52687,0,0.134893
74.049,13.7897,1.29471,0,1,0,1,0.759197,0.616098,1.37529,0,0.575853
74.253,13.7887,1.28876,0,1,0,1,0.773367,0.330228,1.10359,0,0.84193
74.461,13.7887,1.28704,0,1,0,1,0.806061,0.313144,1.11921,0,0.469717
74.655,13.789,1.28622,0,1,0,1,0.805462,0.0982172,0.903679,0.155631,0.147326
74.871,13.7913,1.27415,0,1,0,1,0.694145,0.00434112,0.698487,0.244684,0.00651169
75.071,13.7988,1.23766,0,1,0,1,0.741365,0.000561854,0.741927,0.206908,-0.000842782
75.27,13.8083,1.19384,0,1,0,1,0.73949,0.000719889,0.74021,0.208408,-0.00107983
75.48,13.8171,1.15335,0,1,0,1,0.737247,0.000669056,0.737916,0.210203,0.00100358
75.676,13.8259,1.1132,0,1,0,1,0.749999,0.028669,0.778668,0.2,0.0430034
75.871,13.8356,1.06805,0,1,0,1,0.760155,0.0637031,0.823858,0.191876,0.0955546
76.072,13.8443,1.03003,0,1,0,1,0.802492,0.002288,0.80478,0.158007,0.003432
76.269,13.8524,0.996791,0,1,0,1,0.800143,0.00154679,0.801689,0.159886,0.00232019
76.471,13.8587,0.970977,0,1,0,1,0.853093,0.00125566,0.854349,0.117526,0.00188349
76.678,13.8661,0.941257,0,1,0,1,0.851027,0.00230036,0.853327,0.119179,0.00345054
76.87,13.8719,0.918363,0,1,0,1,0.855373,0.0103735,0.865747,0.115702,-0.0155603
77.078,13.8774,0.896383,0,1,0,1,0.862198,0.00259656,0.864794,0.110242,0.00389484
77.275,13.8824,0.875557,0,1,0,1,0.859363,0.0169196,0.876282,0.11251,0.0253794
77.47,13.8867,0.857411,0,1,0,1,0.855965,0.0473925,0.903358,0.115228,0.0710887
77.671,13.8923,0.834953,0,1,0,1,0.904289,0.00567364,0.909963,0.0765685,-0.00851045
77.869,13.897,0.816521,0,1,0,1,0.908086,0.0132881,0.921374,0.0735315,0.0199321
78.076,13.9008,0.8018,0,1,0,1,0.910442,0.0174927,0.927934,0.0716467,0.0262391
78.27,13.9045,0.787548,0,1,0,1,0.906859,0.00532434,0.912183,0.0745131,0.00798651
78.474,13.9082,0.773215,0,1,0,1,0.90547,0.00337894,0.908849,0.0756241,0.0050684
78.671,13.9127,0.756312,0,1,0,1,0.908462,0.00365577,0.912118,0.0732304,0.00548366
78.874,13.9158,0.744455,0,1,0,1,0.906222,0.0441765,0.950399,0.0750223,0.0662647
79.075,13.9204,0.727755,0,1,0,1,0.959236,0.00252641,0.961762,0.0326112,0.00378961
79.275,13.9223,0.720728,0,1,0,1,0.962128,0.00106556,0.963193,0.0302978,0.00159833
79.476,13.9243,0.713857,0,1,0,1,0.960013,0.0022711,0.962284,0.0319896,0.00340665
79.675,13.926,0.707816,0,1,0,1,0.957791,0.00379381,0.961584,0.0337675,0.00569071
79.876,13.9278,0.701431,0,1,0,1,0.955424,0.00566129,0.961085,0.0356609,0.00849194
80.077,13.9297,0.69479,0,1,0,1,0.95692,0.015223,0.972143,0.0344638,0.0228346
80.277,13.9312,0.689426,0,1,0,1,0.95758,0.00926521,0.966845,0.033936,0.0138978
80.479,13.933,0.683165,0,1,0,1,0.961165,0.00123583,0.962401,0.0310678,-0.00185374
80.673,13.9347,0.677406,0,1,0,1,0.963845,0.00915243,0.972997,0.0289244,-0.0137287
80.873,13.9363,0.671883,0,1,0,1,0.972826,0.00405638,0.976882,0.0217395,-0.00608457
81.082,13.9372,0.668413,0,1,0,1,0.977723,0.0194178,0.997141,0,0.0291266
81.278,13.9376,0.666913,0,1,0,1,0.959729,0.00690048,0.96663,0.0322164,0.0103507
81.481,13.9386,0.663503,0,1,0,1,0.951272,0.00446661,0.955738,0.0389828,-0.00669991
81.685,13.9403,0.656994,0,1,0,1,0.984622,0.0122538,0.996876,0,-0.0183807
81.879,13.9411,0.654063,0,1,0,1,0.952398,0.0415924,0.99399,0,0.0623886
82.081,13.941,0.654179,0,1,0,1,1,0,1,0,0
82.286,13.9411,0.653808,0,1,0,1,0.941953,0.0330711,0.975024,0.0464377,0.0496067
82.489,13.9429,0.647661,0,1,0,1,0.994169,0.000992709,0.995162,0,-0.00148906
82.683,13.9433,0.646023,0,1,0,1,0.948541,0.00381937,0.952361,0.041167,0.00572905
82.886,13.9443,0.642557,0,1,0,1,1,0,1,0,0
83.082,13.9455,0.638532,0,1,0,1,0.951336,0.0105362,0.961872,0.038931,0.0158043
83.285,13.947,0.633777,0,1,0,1,0.950533,0.00459094,0.955124,0.0395739,0.00688641
83.49,13.9492,0.626394,0,1,0,1,1,0,1,0,0
83.687,13.9501,0.623671,0,1,0,1,0.956486,0.0331136,0.9896,0.0348108,0.0496704
83.886,13.9512,0.619963,0,1,0,1,0.96899,0.0103013,0.979291,0.0248081,-0.015452
84.091,13.9523,0.616688,0,1,0,1,1,0,1,0,0
84.283,13.9526,0.615816,0,1,0,1,1,0,1,0,0
84.485,13.952,0.617694,0,1,0,1,0.968977,0.0145505,0.983528,0.0248183,-0.0218258
84.693,13.9533,0.614128,0,1,0,1,0.99214,0.00306261,0.995203,0,0.00459391
84.892,13.955,0.608956,0,1,0,1,0,0,0,0,0
85.089,13.9558,0.60626,0,1,0,1,0,0,0,0,0
85.289,13.9559,0.605869,0,1,0,1,0,0,0,0,0
85.491,13.9558,0.606167,0,1,0,1,0,0,0,0,0
85.692,13.9557,0.606637,0,1,0,1,0,0,0,0,0
85.894,13.9556,0.607086,0,1,0,1,0,0,0,0,0
86.089,13.9555,0.60745,0,1,0,1,0,0,0,0,0
86.295,13.9554,0.60779,0,1,0,1,0,0,0,0,0
86.493,13.9553,0.60808,0,1,0,1,0,0,0,0,0
86.697,13.9552,0.608369,0,1,0,1,0,0,0,0,0
86.895,13.9551,0.608657,0,1,0,1,0,0,0,0,0
87.094,13.955,0.608944,0,1,0,1,0,0,0,0,0
87.296,13.9549,0.609182,0,1,0,1,0,0,0,0,0
87.493,13.9549,0.609418,0,1,0,1,0,0,0,0,0
87.699,13.9547,0.609799,0,1,0,1,0,0,0,0,0
87.898,13.9547,0.610035,0,1,0,1,0,0,0,0,0
88.097,13.9546,0.610317,0,1,0,1,0,0,0,0,0
88.298,13.9545,0.610599,0,1,0,1,0,0,0,0,0
88.496,13.9544,0.61088,0,1,0,1,0,0,0,0,0
