CandVel,CandAng,dist,velnormdist,angnormdist,vel_h_cost,ang_h_cost
0.192919,-0.0750356,0.840455,1,0.663283,1.00885,1.0016,
0.192919,-3.56178e-05,0.829198,1,1,1.00885,1.0016,
0.192919,0.0749644,0.838937,1,0.616695,1.00885,1.0016,
0.192919,0.149964,0.869043,1,0.62835,1.00885,1.0016,
0.192919,0.224964,0.917719,1,0.632234,1.00885,1.0016,
0.192919,0.299964,0.98249,1,0.634176,1.00885,1.0016,
-0.00764701,-5.00843e-05,1.71849,1,1,1.00956,1.00208,
0,0,1.75519,1,1,1.00956,1.00208,
0.042353,-0.30005,1.6169,1,0.645822,1.00956,1.00208,
0.042353,-0.22505,1.58918,1,0.647763,1.00956,1.00208,
0.042353,-0.15005,1.56888,1,0.651643,1.00956,1.00208,
0.042353,-0.0750501,1.55637,1,0.663278,1.00956,1.00208,
0.042353,-5.00843e-05,1.5519,1,1,1.00956,1.00208,
0.042353,0.0749499,1.55555,1,0.616691,1.00956,1.00208,
0.042353,0.14995,1.56725,1,0.628349,1.00956,1.00208,
0.042353,0.22495,1.58677,1,0.632234,1.00956,1.00208,
0.042353,0.29995,1.61374,1,0.634176,1.00956,1.00208,
0.092353,-0.30005,1.40463,1,0.645822,1.00956,1.00208,
0.092353,-0.22505,1.3653,1,0.647763,1.00956,1.00208,
0.092353,-0.15005,1.33625,1,0.651643,1.00956,1.00208,
0.092353,-0.0750501,1.31828,1,0.663278,1.00956,1.00208,
0.092353,-5.00843e-05,1.3119,1,1,1.00956,1.00208,
0.092353,0.0749499,1.31731,1,0.616691,1.00956,1.00208,
0.092353,0.14995,1.33434,1,0.628349,1.00956,1.00208,
0.092353,0.22495,1.36248,1,0.632234,1.00956,1.00208,
0.092353,0.29995,1.40098,1,0.634176,1.00956,1.00208,
0.142353,-0.30005,1.19507,1,0.645822,1.00956,1.00208,
0.142353,-0.22505,1.14324,1,0.647763,1.00956,1.00208,
0.142353,-0.15005,1.10456,1,0.651643,1.00956,1.00208,
0.142353,-0.0750501,1.08046,1,0.663278,1.00956,1.00208,
0.142353,-5.00843e-05,1.07191,1,1,1.00956,1.00208,
0.142353,0.0749499,1.07927,1,0.616691,1.00956,1.00208,
0.142353,0.14995,1.10224,1,0.628349,1.00956,1.00208,
0.142353,0.22495,1.13988,1,0.632234,1.00956,1.00208,
0.142353,0.29995,1.19078,1,0.634176,1.00956,1.00208,
0.192353,-0.30005,0.989965,1,0.645822,1.00956,1.00208,
0.192353,-0.22505,0.924338,1,0.647763,1.00956,1.00208,
0.192353,-0.15005,0.874567,1,0.651643,1.00956,1.00208,
0.192353,-0.0750501,0.84314,1,0.663278,1.00956,1.00208,
0.192353,-5.00843e-05,0.831914,1,1,1.00956,1.00208,
0.192353,0.0749499,0.841619,1,0.616691,1.00956,1.00208,
0.192353,0.14995,0.871631,1,0.628349,1.00956,1.00208,
0.192353,0.22495,0.92017,1,0.632234,1.00956,1.00208,
0.192353,0.29995,0.984773,1,0.634176,1.00956,1.00208,
-0.00826607,-6.42948e-05,1.71552,1,1,1.01033,1.00248,
0,0,1.75519,1,1,1.01033,1.00248,
0.0417339,-0.300064,1.61955,1,0.645822,1.01033,1.00248,
0.0417339,-0.225064,1.59196,1,0.647762,1.01033,1.00248,
0.0417339,-0.150064,1.57176,1,0.651642,1.01033,1.00248,
0.0417339,-0.0750643,1.55932,1,0.663274,1.01033,1.00248,
0.0417339,-6.42948e-05,1.55487,1,1,1.01033,1.00248,
0.0417339,0.0749357,1.5585,1,0.616686,1.01033,1.00248,
0.0417339,0.149936,1.57013,1,0.628348,1.01033,1.00248,
0.0417339,0.224936,1.58955,1,0.632233,1.01033,1.00248,
0.0417339,0.299936,1.61638,1,0.634175,1.01033,1.00248,
0.0917339,-0.300064,1.40725,1,0.645822,1.01033,1.00248,
0.0917339,-0.225064,1.36806,1,0.647762,1.01033,1.00248,
0.0917339,-0.150064,1.33913,1,0.651642,1.01033,1.00248,
0.0917339,-0.0750643,1.32123,1,0.663274,1.01033,1.00248,
0.0917339,-6.42948e-05,1.31488,1,1,1.01033,1.00248,
0.0917339,0.0749357,1.32026,1,0.616686,1.01033,1.00248,
0.0917339,0.149936,1.33721,1,0.628348,1.01033,1.00248,
0.0917339,0.224936,1.36525,1,0.632233,1.01033,1.00248,
0.0917339,0.299936,1.40359,1,0.634175,1.01033,1.00248,
0.141734,-0.300064,1.19765,1,0.645822,1.01033,1.00248,
0.141734,-0.225064,1.14599,1,0.647762,1.01033,1.00248,
0.141734,-0.150064,1.10743,1,0.651642,1.01033,1.00248,
0.141734,-0.0750643,1.08341,1,0.663274,1.01033,1.00248,
0.141734,-6.42948e-05,1.07488,1,1,1.01033,1.00248,
0.141734,0.0749357,1.08222,1,0.616686,1.01033,1.00248,
0.141734,0.149936,1.1051,1,0.628348,1.01033,1.00248,
0.141734,0.224936,1.14261,1,0.632233,1.01033,1.00248,
0.141734,0.299936,1.19335,1,0.634175,1.01033,1.00248,
-0.00893842,-7.95332e-05,1.71229,1,1,1.01117,1.00283,
0,0,1.75519,1,1,1.01117,1.00283,
0.0410616,-0.30008,1.62242,1,0.645822,1.01117,1.00283,
0.0410616,-0.22508,1.59499,1,0.647762,1.01117,1.00283,
0.0410616,-0.15008,1.5749,1,0.651641,1.01117,1.00283,
0.0410616,-0.0750795,1.56253,1,0.663269,1.01117,1.00283,
0.0410616,-7.95332e-05,1.5581,1,1,1.01117,1.00283,
0.0410616,0.0749205,1.5617,1,0.616681,1.01117,1.00283,
0.0410616,0.14992,1.57327,1,0.628347,1.01117,1.00283,
0.0410616,0.22492,1.59257,1,0.632233,1.01117,1.00283,
0.0410616,0.29992,1.61925,1,0.634175,1.01117,1.00283,
0.0910616,-0.30008,1.4101,1,0.645822,1.01117,1.00283,
0.0910616,-0.22508,1.37107,1,0.647762,1.01117,1.00283,
0.0910616,-0.15008,1.34226,1,0.651641,1.01117,1.00283,
0.0910616,-0.0750795,1.32443,1,0.663269,1.01117,1.00283,
0.0910616,-7.95332e-05,1.3181,1,1,1.01117,1.00283,
0.0910616,0.0749205,1.32346,1,0.616681,1.01117,1.00283,
0.0910616,0.14992,1.34033,1,0.628347,1.01117,1.00283,
0.0910616,0.22492,1.36825,1,0.632233,1.01117,1.00283,
0.0910616,0.29992,1.40643,1,0.634175,1.01117,1.00283,
0.141062,-0.30008,1.20046,1,0.645822,1.01117,1.00283,
0.141062,-0.22508,1.14896,1,0.647762,1.01117,1.00283,
0.141062,-0.15008,1.11054,1,0.651641,1.01117,1.00283,
0.141062,-0.0750795,1.0866,1,0.663269,1.01117,1.00283,
0.141062,-7.95332e-05,1.07811,1,1,1.01117,1.00283,
0.141062,0.0749205,1.08541,1,0.616681,1.01117,1.00283,
0.141062,0.14992,1.10821,1,0.628347,1.01117,1.00283,
0.141062,0.22492,1.14558,1,0.632233,1.01117,1.00283,
0.141062,0.29992,1.19614,1,0.634175,1.01117,1.00283,
-0.00967228,-9.61576e-05,1.70877,1,1,1.01209,1.00316,
0,0,1.75519,1,1,1.01209,1.00316,
0.0403277,-0.300096,1.62556,1,0.645822,1.01209,1.00316,
0.0403277,-0.225096,1.59829,1,0.647761,1.01209,1.00316,
0.0403277,-0.150096,1.57832,1,0.651639,1.01209,1.00316,
0.0403277,-0.0750962,1.56602,1,0.663264,1.01209,1.00316,
0.0403277,-9.61576e-05,1.56162,1,1,1.01209,1.00316,
0.0403277,0.0749038,1.5652,1,0.616676,1.01209,1.00316,
0.0403277,0.149904,1.57669,1,0.628346,1.01209,1.00316,
0.0403277,0.224904,1.59586,1,0.632232,1.01209,1.00316,
0.0403277,0.299904,1.62238,1,0.634175,1.01209,1.00316,
0.0903277,-0.300096,1.41321,1,0.645822,1.01209,1.00316,
0.0903277,-0.225096,1.37436,1,0.647761,1.01209,1.00316,
0.0903277,-0.150096,1.34567,1,0.651639,1.01209,1.00316,
0.0903277,-0.0750962,1.32793,1,0.663264,1.01209,1.00316,
0.0903277,-9.61576e-05,1.32163,1,1,1.01209,1.00316,
0.0903277,0.0749038,1.32695,1,0.616676,1.01209,1.00316,
0.0903277,0.149904,1.34374,1,0.628346,1.01209,1.00316,
0.0903277,0.224904,1.37152,1,0.632232,1.01209,1.00316,
0.0903277,0.299904,1.40953,1,0.634175,1.01209,1.00316,
0.140328,-0.300096,1.20352,1,0.645822,1.01209,1.00316,
0.140328,-0.225096,1.15222,1,0.647761,1.01209,1.00316,
0.140328,-0.150096,1.11394,1,0.651639,1.01209,1.00316,
0.140328,-0.0750962,1.0901,1,0.663264,1.01209,1.00316,
0.140328,-9.61576e-05,1.08163,1,1,1.01209,1.00316,
0.140328,0.0749038,1.0889,1,0.616676,1.01209,1.00316,
0.140328,0.149904,1.1116,1,0.628346,1.01209,1.00316,
0.140328,0.224904,1.14882,1,0.632232,1.01209,1.00316,
0.140328,0.299904,1.19919,1,0.634175,1.01209,1.00316,
0.190328,-0.300096,0.998196,1,0.645822,1.01209,1.00316,
0.190328,-0.225096,0.933151,1,0.647761,1.01209,1.00316,
0.190328,-0.150096,0.883858,1,0.651639,1.01209,1.00316,
0.190328,-0.0750962,0.852751,1,0.663264,1.01209,1.00316,
0.190328,-9.61576e-05,0.841635,1,1,1.01209,1.00316,
0.190328,0.0749038,0.851221,1,0.616676,1.01209,1.00316,
0.190328,0.149904,0.880905,1,0.628346,1.01209,1.00316,
0.190328,0.224904,0.928952,1,0.632232,1.01209,1.00316,
0.190328,0.299904,0.992959,1,0.634175,1.01209,1.00316,
-0.0104756,-0.000114402,1.70491,1,1,1.01309,1.00348,
0,0,1.75519,1,1,1.01309,1.00348,
0.0395244,-0.300114,1.62899,1,0.645821,1.01309,1.00348,
0.0395244,-0.225114,1.6019,1,0.647761,1.01309,1.00348,
0.0395244,-0.150114,1.58207,1,0.651638,1.01309,1.00348,
0.0395244,-0.0751144,1.56985,1,0.663258,1.01309,1.00348,
0.0395244,-0.000114402,1.56548,1,1,1.01309,1.00348,
0.0395244,0.0748856,1.56903,1,0.616671,1.01309,1.00348,
0.0395244,0.149886,1.58043,1,0.628344,1.01309,1.00348,
0.0395244,0.224886,1.59947,1,0.632231,1.01309,1.00348,
0.0395244,0.299886,1.62581,1,0.634174,1.01309,1.00348,
0.0895244,-0.300114,1.41661,1,0.645821,1.01309,1.00348,
0.0895244,-0.225114,1.37795,1,0.647761,1.01309,1.00348,
0.0895244,-0.150114,1.34941,1,0.651638,1.01309,1.00348,
0.0895244,-0.0751144,1.33175,1,0.663258,1.01309,1.00348,
0.0895244,-0.000114402,1.32548,1,1,1.01309,1.00348,
0.0895244,0.0748856,1.33077,1,0.616671,1.01309,1.00348,
0.0895244,0.149886,1.34747,1,0.628344,1.01309,1.00348,
0.0895244,0.224886,1.37511,1,0.632231,1.01309,1.00348,
0.0895244,0.299886,1.41292,1,0.634174,1.01309,1.00348,
0.139524,-0.300114,1.20688,1,0.645821,1.01309,1.00348,
0.139524,-0.225114,1.15578,1,0.647761,1.01309,1.00348,
0.139524,-0.150114,1.11766,1,0.651638,1.01309,1.00348,
0.139524,-0.0751144,1.09392,1,0.663258,1.01309,1.00348,
0.139524,-0.000114402,1.08549,1,1,1.01309,1.00348,
0.139524,0.0748856,1.09272,1,0.616671,1.01309,1.00348,
0.139524,0.149886,1.11532,1,0.628344,1.01309,1.00348,
0.139524,0.224886,1.15237,1,0.632231,1.01309,1.00348,
0.139524,0.299886,1.20253,1,0.634174,1.01309,1.00348,
0.189524,-0.300114,1.00146,1,0.645821,1.01309,1.00348,
0.189524,-0.225114,0.936649,1,0.647761,1.01309,1.00348,
0.189524,-0.150114,0.887545,1,0.651638,1.01309,1.00348,
0.189524,-0.0751144,0.856563,1,0.663258,1.01309,1.00348,
0.189524,-0.000114402,0.845491,1,1,1.01309,1.00348,
0.189524,0.0748856,0.855031,1,0.616671,1.01309,1.00348,
0.189524,0.149886,0.884584,1,0.628344,1.01309,1.00348,
0.189524,0.224886,0.932438,1,0.632231,1.01309,1.00348,
0.189524,0.299886,0.996209,1,0.634174,1.01309,1.00348,
-0.0113476,-0.000132827,1.70073,1,1,1.01418,1.00373,
0,0,1.75519,1,1,1.01418,1.00373,
0.0386524,-0.300133,1.63272,1,0.645821,1.01418,1.00373,
0.0386524,-0.225133,1.60582,1,0.64776,1.01418,1.00373,
0.0386524,-0.150133,1.58614,1,0.651637,1.01418,1.00373,
0.0386524,-0.0751328,1.57401,1,0.663253,1.01418,1.00373,
0.0386524,-0.000132827,1.56966,1,1,1.01418,1.00373,
0.0386524,0.0748672,1.57318,1,0.616665,1.01418,1.00373,
0.0386524,0.149867,1.58449,1,0.628343,1.01418,1.00373,
0.0386524,0.224867,1.60339,1,0.632231,1.01418,1.00373,
0.0386524,0.299867,1.62953,1,0.634174,1.01418,1.00373,
0.0886524,-0.300133,1.42031,1,0.645821,1.01418,1.00373,
0.0886524,-0.225133,1.38185,1,0.64776,1.01418,1.00373,
0.0886524,-0.150133,1.35347,1,0.651637,1.01418,1.00373,
0.0886524,-0.0751328,1.33591,1,0.663253,1.01418,1.00373,
0.0886524,-0.000132827,1.32967,1,1,1.01418,1.00373,
0.0886524,0.0748672,1.33493,1,0.616665,1.01418,1.00373,
0.0886524,0.149867,1.35153,1,0.628343,1.01418,1.00373,
0.0886524,0.224867,1.379,1,0.632231,1.01418,1.00373,
0.0886524,0.299867,1.41661,1,0.634174,1.01418,1.00373,
0.138652,-0.300133,1.21052,1,0.645821,1.01418,1.00373,
0.138652,-0.225133,1.15964,1,0.64776,1.01418,1.00373,
0.138652,-0.150133,1.1217,1,0.651637,1.01418,1.00373,
0.138652,-0.0751328,1.09807,1,0.663253,1.01418,1.00373,
0.138652,-0.000132827,1.08967,1,1,1.01418,1.00373,
0.138652,0.0748672,1.09687,1,0.616665,1.01418,1.00373,
0.138652,0.149867,1.11935,1,0.628343,1.01418,1.00373,
0.138652,0.224867,1.15623,1,0.632231,1.01418,1.00373,
0.138652,0.299867,1.20616,1,0.634174,1.01418,1.00373,
-0.0122884,-0.000155915,1.69621,1,1,1.01536,1.00404,
0,0,1.75519,1,1,1.01536,1.00404,
0.0377116,-0.300156,1.63675,1,0.64582,1.01536,1.00404,
0.0377116,-0.225156,1.61006,1,0.647759,1.01536,1.00404,
0.0377116,-0.150156,1.59053,1,0.651635,1.01536,1.00404,
0.0377116,-0.0751559,1.57849,1,0.663245,1.01536,1.00404,
0.0377116,-0.000155915,1.57418,1,1,1.01536,1.00404,
0.0377116,0.0748441,1.57766,1,0.616658,1.01536,1.00404,
0.0377116,0.149844,1.58888,1,0.628341,1.01536,1.00404,
0.0377116,0.224844,1.60762,1,0.63223,1.01536,1.00404,
0.0377116,0.299844,1.63355,1,0.634173,1.01536,1.00404,
0.0877116,-0.300156,1.4243,1,0.64582,1.01536,1.00404,
0.0877116,-0.225156,1.38606,1,0.647759,1.01536,1.00404,
0.0877116,-0.150156,1.35784,1,0.651635,1.01536,1.00404,
0.0877116,-0.0751559,1.34039,1,0.663245,1.01536,1.00404,
0.0877116,-0.000155915,1.33418,1,1,1.01536,1.00404,
0.0877116,0.0748441,1.3394,1,0.616658,1.01536,1.00404,
0.0877116,0.149844,1.3559,1,0.628341,1.01536,1.00404,
0.0877116,0.224844,1.3832,1,0.63223,1.01536,1.00404,
0.0877116,0.299844,1.42058,1,0.634173,1.01536,1.00404,
0.137712,-0.300156,1.21445,1,0.64582,1.01536,1.00404,
0.137712,-0.225156,1.16381,1,0.647759,1.01536,1.00404,
0.137712,-0.150156,1.12606,1,0.651635,1.01536,1.00404,
0.137712,-0.0751559,1.10254,1,0.663245,1.01536,1.00404,
0.137712,-0.000155915,1.09419,1,1,1.01536,1.00404,
0.137712,0.0748441,1.10134,1,0.616658,1.01536,1.00404,
0.137712,0.149844,1.1237,1,0.628341,1.01536,1.00404,
0.137712,0.224844,1.16038,1,0.63223,1.01536,1.00404,
0.137712,0.299844,1.21007,1,0.634173,1.01536,1.00404,
0.187712,-0.300156,1.00884,1,0.64582,1.01536,1.00404,
0.187712,-0.225156,0.944547,1,0.647759,1.01536,1.00404,
0.187712,-0.150156,0.895867,1,0.651635,1.01536,1.00404,
0.187712,-0.0751559,0.865167,1,0.663245,1.01536,1.00404,
0.187712,-0.000155915,0.854193,1,1,1.01536,1.00404,
0.187712,0.0748441,0.863628,1,0.616658,1.01536,1.00404,
0.187712,0.149844,0.892891,1,0.628341,1.01536,1.00404,
0.187712,0.224844,0.940309,1,0.63223,1.01536,1.00404,
0.187712,0.299844,1.00355,1,0.634173,1.01536,1.00404,
-0.0133033,-0.000180527,1.69134,1,1,1.01663,1.00432,
0,0,1.75519,1,1,1.01663,1.00432,
0.0366967,-0.300181,1.64109,1,0.64582,1.01663,1.00432,
0.0366967,-0.225181,1.61463,1,0.647758,1.01663,1.00432,
0.0366967,-0.150181,1.59526,1,0.651633,1.01663,1.00432,
0.0366967,-0.0751805,1.58333,1,0.663238,1.01663,1.00432,
0.0366967,-0.000180527,1.57905,1,1,1.01663,1.00432,
0.0366967,0.0748195,1.5825,1,0.61665,1.01663,1.00432,
0.0366967,0.149819,1.59361,1,0.628339,1.01663,1.00432,
0.0366967,0.224819,1.61218,1,0.632229,1.01663,1.00432,
0.0366967,0.299819,1.63788,1,0.634173,1.01663,1.00432,
0.0866967,-0.300181,1.4286,1,0.64582,1.01663,1.00432,
0.0866967,-0.225181,1.3906,1,0.647758,1.01663,1.00432,
0.0866967,-0.150181,1.36257,1,0.651633,1.01663,1.00432,
0.0866967,-0.0751805,1.34522,1,0.663238,1.01663,1.00432,
0.0866967,-0.000180527,1.33906,1,1,1.01663,1.00432,
0.0866967,0.0748195,1.34423,1,0.61665,1.01663,1.00432,
0.0866967,0.149819,1.36061,1,0.628339,1.01663,1.00432,
0.0866967,0.224819,1.38773,1,0.632229,1.01663,1.00432,
0.0866967,0.299819,1.42487,1,0.634173,1.01663,1.00432,
0.136697,-0.300181,1.21869,1,0.64582,1.01663,1.00432,
0.136697,-0.225181,1.16831,1,0.647758,1.01663,1.00432,
0.136697,-0.150181,1.13076,1,0.651633,1.01663,1.00432,
0.136697,-0.0751805,1.10737,1,0.663238,1.01663,1.00432,
0.136697,-0.000180527,1.09906,1,1,1.01663,1.00432,
0.136697,0.0748195,1.10616,1,0.61665,1.01663,1.00432,
0.136697,0.149819,1.12839,1,0.628339,1.01663,1.00432,
0.136697,0.224819,1.16487,1,0.632229,1.01663,1.00432,
0.136697,0.299819,1.21429,1,0.634173,1.01663,1.00432,
-0.0143826,-0.000206476,1.68616,1,1,1.01798,1.00457,
0,0,1.75519,1,1,1.01798,1.00457,
0.0356174,-0.300206,1.64571,1,0.645819,1.01798,1.00457,
0.0356174,-0.225206,1.61948,1,0.647757,1.01798,1.00457,
0.0356174,-0.150206,1.6003,1,0.651631,1.01798,1.00457,
0.0356174,-0.0752065,1.58848,1,0.66323,1.01798,1.00457,
0.0356174,-0.000206476,1.58423,1,1,1.01798,1.00457,
0.0356174,0.0747935,1.58764,1,0.616642,1.01798,1.00457,
0.0356174,0.149794,1.59864,1,0.628337,1.01798,1.00457,
0.0356174,0.224794,1.61703,1,0.632228,1.01798,1.00457,
0.0356174,0.299794,1.64249,1,0.634172,1.01798,1.00457,
0.0856174,-0.300206,1.43318,1,0.645819,1.01798,1.00457,
0.0856174,-0.225206,1.39544,1,0.647757,1.01798,1.00457,
0.0856174,-0.150206,1.36759,1,0.651631,1.01798,1.00457,
0.0856174,-0.0752065,1.35037,1,0.66323,1.01798,1.00457,
0.0856174,-0.000206476,1.34424,1,1,1.01798,1.00457,
0.0856174,0.0747935,1.34937,1,0.616642,1.01798,1.00457,
0.0856174,0.149794,1.36563,1,0.628337,1.01798,1.00457,
0.0856174,0.224794,1.39255,1,0.632228,1.01798,1.00457,
0.0856174,0.299794,1.42943,1,0.634172,1.01798,1.00457,
0.135617,-0.300206,1.22321,1,0.645819,1.01798,1.00457,
0.135617,-0.225206,1.1731,1,0.647757,1.01798,1.00457,
0.135617,-0.150206,1.13576,1,0.651631,1.01798,1.00457,
0.135617,-0.0752065,1.11251,1,0.66323,1.01798,1.00457,
0.135617,-0.000206476,1.10424,1,1,1.01798,1.00457,
0.135617,0.0747935,1.11129,1,0.616642,1.01798,1.00457,
0.135617,0.149794,1.13338,1,0.628337,1.01798,1.00457,
0.135617,0.224794,1.16964,1,0.632228,1.01798,1.00457,
0.135617,0.299794,1.21878,1,0.634172,1.01798,1.00457,
-0.0155107,-0.000233034,1.68074,1,1,1.01939,1.00478,
0,0,1.75519,1,1,1.01939,1.00478,
0.0344893,-0.300233,1.65054,1,0.645819,1.01939,1.00478,
0.0344893,-0.225233,1.62456,1,0.647757,1.01939,1.00478,
0.0344893,-0.150233,1.60556,1,0.651629,1.01939,1.00478,
0.0344893,-0.075233,1.59385,1,0.663222,1.01939,1.00478,
0.0344893,-0.000233034,1.58965,1,1,1.01939,1.00478,
0.0344893,0.074767,1.59302,1,0.616634,1.01939,1.00478,
0.0344893,0.149767,1.6039,1,0.628335,1.01939,1.00478,
0.0344893,0.224767,1.6221,1,0.632227,1.01939,1.00478,
0.0344893,0.299767,1.6473,1,0.634172,1.01939,1.00478,
0.0844893,-0.300233,1.43796,1,0.645819,1.01939,1.00478,
0.0844893,-0.225233,1.40049,1,0.647757,1.01939,1.00478,
0.0844893,-0.150233,1.37284,1,0.651629,1.01939,1.00478,
0.0844893,-0.075233,1.35574,1,0.663222,1.01939,1.00478,
0.0844893,-0.000233034,1.34965,1,1,1.01939,1.00478,
0.0844893,0.074767,1.35474,1,0.616634,1.01939,1.00478,
0.0844893,0.149767,1.37087,1,0.628335,1.01939,1.00478,
0.0844893,0.224767,1.39759,1,0.632227,1.01939,1.00478,
0.0844893,0.299767,1.4342,1,0.634172,1.01939,1.00478,
0.134489,-0.300233,1.22793,1,0.645819,1.01939,1.00478,
0.134489,-0.225233,1.17811,1,0.647757,1.01939,1.00478,
0.134489,-0.150233,1.14099,1,0.651629,1.01939,1.00478,
0.134489,-0.075233,1.11788,1,0.663222,1.01939,1.00478,
0.134489,-0.000233034,1.10965,1,1,1.01939,1.00478,
0.134489,0.074767,1.11666,1,0.616634,1.01939,1.00478,
0.134489,0.149767,1.1386,1,0.628335,1.01939,1.00478,
0.134489,0.224767,1.17463,1,0.632227,1.01939,1.00478,
0.134489,0.299767,1.22348,1,0.634172,1.01939,1.00478,
0.184489,-0.300233,1.02199,1,0.645819,1.01939,1.00478,
0.184489,-0.225233,0.958606,1,0.647757,1.01939,1.00478,
0.184489,-0.150233,0.910671,1,0.651629,1.01939,1.00478,
0.184489,-0.075233,0.880465,1,0.663222,1.01939,1.00478,
0.184489,-0.000233034,0.86966,1,1,1.01939,1.00478,
0.184489,0.074767,0.878911,1,0.616634,1.01939,1.00478,
0.184489,0.149767,0.907663,1,0.628335,1.01939,1.00478,
0.184489,0.224767,0.954316,1,0.632227,1.01939,1.00478,
0.184489,0.299767,1.01662,1,0.634172,1.01939,1.00478,
-0.0166684,-0.000259224,1.67519,1,1,1.02084,1.34899,
0,0,1.75519,1,1,1.02084,1.34899,
0.0333316,-0.300259,1.65549,1,0.645818,1.02084,1.34899,
0.0333316,-0.225259,1.62977,1,0.647756,1.02084,1.34899,
0.0333316,-0.150259,1.61096,1,0.651627,1.02084,1.34899,
0.0333316,-0.0752592,1.59937,1,0.663214,1.02084,1.34899,
0.0333316,-0.000259224,1.59521,1,1,1.02084,1.34899,
0.0333316,0.0747408,1.59853,1,0.616625,1.02084,1.34899,
0.0333316,0.149741,1.60929,1,0.628333,1.02084,1.34899,
0.0333316,0.224741,1.6273,1,0.632226,1.02084,1.34899,
0.0333316,0.299741,1.65225,1,0.634171,1.02084,1.34899,
0.0833316,-0.300259,1.44288,1,0.645818,1.02084,1.34899,
0.0833316,-0.225259,1.40567,1,0.647756,1.02084,1.34899,
0.0833316,-0.150259,1.37823,1,0.651627,1.02084,1.34899,
0.0833316,-0.0752592,1.36126,1,0.663214,1.02084,1.34899,
0.0833316,-0.000259224,1.35521,1,1,1.02084,1.34899,
0.0833316,0.0747408,1.36025,1,0.616625,1.02084,1.34899,
0.0833316,0.149741,1.37625,1,0.628333,1.02084,1.34899,
0.0833316,0.224741,1.40276,1,0.632226,1.02084,1.34899,
0.0833316,0.299741,1.4391,1,0.634171,1.02084,1.34899,
0.133332,-0.300259,1.23277,1,0.645818,1.02084,1.34899,
0.133332,-0.225259,1.18325,1,0.647756,1.02084,1.34899,
0.133332,-0.150259,1.14636,1,0.651627,1.02084,1.34899,
0.133332,-0.0752592,1.12339,1,0.663214,1.02084,1.34899,
0.133332,-0.000259224,1.11521,1,1,1.02084,1.34899,
0.133332,0.0747408,1.12216,1,0.616625,1.02084,1.34899,
0.133332,0.149741,1.14396,1,0.628333,1.02084,1.34899,
0.133332,0.224741,1.17976,1,0.632226,1.02084,1.34899,
0.133332,0.299741,1.2283,1,0.634171,1.02084,1.34899,
0.183332,-0.300259,1.02672,1,0.645818,1.02084,1.34899,
0.183332,-0.225259,0.963661,1,0.647756,1.02084,1.34899,
0.183332,-0.150259,0.915992,1,0.651627,1.02084,1.34899,
0.183332,-0.0752592,0.885962,1,0.663214,1.02084,1.34899,
0.183332,-0.000259224,0.875218,1,1,1.02084,1.34899,
0.183332,0.0747408,0.884404,1,0.616625,1.02084,1.34899,
0.183332,0.149741,0.912975,1,0.628333,1.02084,1.34899,
0.183332,0.224741,0.959355,1,0.632226,1.02084,1.34899,
0.183332,0.299741,1.02132,1,0.634171,1.02084,1.34899,
-0.0178162,-0.000279465,1.66968,1,1,1.02227,1.00499,
0,0,1.75519,1,1,1.02227,1.00499,
0.0321838,-0.300279,1.6604,1,0.645818,1.02227,1.00499,
0.0321838,-0.225279,1.63493,1,0.647755,1.02227,1.00499,
0.0321838,-0.150279,1.61631,1,0.651625,1.02227,1.00499,
0.0321838,-0.0752795,1.60484,1,0.663207,1.02227,1.00499,
0.0321838,-0.000279465,1.60071,1,1,1.02227,1.00499,
0.0321838,0.0747205,1.604,1,0.616619,1.02227,1.00499,
0.0321838,0.149721,1.61465,1,0.628331,1.02227,1.00499,
0.0321838,0.224721,1.63246,1,0.632226,1.02227,1.00499,
0.0321838,0.299721,1.65716,1,0.634171,1.02227,1.00499,
0.0821838,-0.300279,1.44774,1,0.645818,1.02227,1.00499,
0.0821838,-0.225279,1.41081,1,0.647755,1.02227,1.00499,
0.0821838,-0.150279,1.38357,1,0.651625,1.02227,1.00499,
0.0821838,-0.0752795,1.36672,1,0.663207,1.02227,1.00499,
0.0821838,-0.000279465,1.36072,1,1,1.02227,1.00499,
0.0821838,0.0747205,1.36572,1,0.616619,1.02227,1.00499,
0.0821838,0.149721,1.38159,1,0.628331,1.02227,1.00499,
0.0821838,0.224721,1.40789,1,0.632226,1.02227,1.00499,
0.0821838,0.299721,1.44396,1,0.634171,1.02227,1.00499,
0.132184,-0.300279,1.23757,1,0.645818,1.02227,1.00499,
0.132184,-0.225279,1.18834,1,0.647755,1.02227,1.00499,
0.132184,-0.150279,1.15167,1,0.651625,1.02227,1.00499,
0.132184,-0.0752795,1.12885,1,0.663207,1.02227,1.00499,
0.132184,-0.000279465,1.12072,1,1,1.02227,1.00499,
0.132184,0.0747205,1.12762,1,0.616619,1.02227,1.00499,
0.132184,0.149721,1.14927,1,0.628331,1.02227,1.00499,
0.132184,0.224721,1.18484,1,0.632226,1.02227,1.00499,
0.132184,0.299721,1.23309,1,0.634171,1.02227,1.00499,
-0.0188403,-0.0003943,1.66476,1,1,0.0235504,0.477339,
0,0,1.75519,1,1,0.0235504,0.477339,
0.0311597,-0.300394,1.66482,1,0.645816,0.0235504,0.477339,
0.0311597,-0.225394,1.63957,1,0.647751,0.0235504,0.477339,
